,timeslice,commodity,region,installed,technology,year,agent,category,sector,consumption
209,"('all-year', 'all-week', 'afternoon')",wind,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.05716999050
210,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000001933
211,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.15736039886
212,"('all-year', 'all-week', 'early-peak')",wind,R1,2025.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.05788460381
213,"('all-year', 'all-week', 'early-peak')",wind,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.08575498575
214,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000003867
215,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.31472079772
216,"('all-year', 'all-week', 'late-peak')",wind,R1,2025.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.11576920762
217,"('all-year', 'all-week', 'late-peak')",wind,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.17150997151
218,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000002578
219,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.20981386515
220,"('all-year', 'all-week', 'evening')",wind,R1,2025.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.07717947174
221,"('all-year', 'all-week', 'evening')",wind,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.11433998101
222,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000000771
223,"('all-year', 'all-week', 'night')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.67531332562
224,"('all-year', 'all-week', 'night')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.16380000000
225,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000001157
226,"('all-year', 'all-week', 'morning')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,1.01296998843
227,"('all-year', 'all-week', 'morning')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.24570000000
228,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000000771
229,"('all-year', 'all-week', 'afternoon')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.67531332562
230,"('all-year', 'all-week', 'afternoon')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.16380000000
231,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000001157
232,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,1.01296998843
233,"('all-year', 'all-week', 'early-peak')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.24570000000
234,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000002314
235,"('all-year', 'all-week', 'late-peak')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,2.02593997686
236,"('all-year', 'all-week', 'late-peak')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.49140000000
237,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000001543
238,"('all-year', 'all-week', 'evening')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,1.35062665124
239,"('all-year', 'all-week', 'evening')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.32760000000
240,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000331
241,"('all-year', 'all-week', 'night')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.28941999669
242,"('all-year', 'all-week', 'night')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.07020000000
243,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000496
244,"('all-year', 'all-week', 'morning')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.43412999504
245,"('all-year', 'all-week', 'morning')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.10530000000
246,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000331
247,"('all-year', 'all-week', 'afternoon')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.28941999669
248,"('all-year', 'all-week', 'afternoon')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.07020000000
249,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000496
250,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.43412999504
251,"('all-year', 'all-week', 'early-peak')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.10530000000
252,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000992
253,"('all-year', 'all-week', 'late-peak')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.86825999008
254,"('all-year', 'all-week', 'late-peak')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.21060000000
255,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000661
256,"('all-year', 'all-week', 'evening')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.57883999339
257,"('all-year', 'all-week', 'evening')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.14040000000
258,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.00000001503
259,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.12233333333
260,"('all-year', 'all-week', 'night')",wind,R1,2025.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.04499999100
261,"('all-year', 'all-week', 'night')",wind,R1,2030.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.06666666667
262,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.00000002255
263,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.18350000000
264,"('all-year', 'all-week', 'morning')",wind,R1,2025.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.06749998650
265,"('all-year', 'all-week', 'morning')",wind,R1,2030.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.10000000000
266,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.00000001503
267,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.12233333333
268,"('all-year', 'all-week', 'afternoon')",wind,R1,2025.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.04499999100
269,"('all-year', 'all-week', 'afternoon')",wind,R1,2030.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.06666666667
270,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.00000002255
271,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.18350000000
272,"('all-year', 'all-week', 'early-peak')",wind,R1,2025.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.06749998650
273,"('all-year', 'all-week', 'early-peak')",wind,R1,2030.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.10000000000
274,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.00000004509
275,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.36700000000
276,"('all-year', 'all-week', 'late-peak')",wind,R1,2025.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.13499997300
277,"('all-year', 'all-week', 'late-peak')",wind,R1,2030.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.20000000000
278,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.00000003006
279,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.24466666667
280,"('all-year', 'all-week', 'evening')",wind,R1,2025.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.08999998200
281,"('all-year', 'all-week', 'evening')",wind,R1,2030.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.13333333333
282,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000000771
283,"('all-year', 'all-week', 'night')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.16380000000
284,"('all-year', 'all-week', 'night')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.20029332562
285,"('all-year', 'all-week', 'night')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.18713333333
286,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000001157
287,"('all-year', 'all-week', 'morning')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.24570000000
288,"('all-year', 'all-week', 'morning')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.30043998843
289,"('all-year', 'all-week', 'morning')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.28070000000
290,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000000771
291,"('all-year', 'all-week', 'afternoon')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.16380000000
292,"('all-year', 'all-week', 'afternoon')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.20029332562
293,"('all-year', 'all-week', 'afternoon')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.18713333333
294,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000001157
295,"('all-year', 'all-week', 'early-peak')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.24570000000
296,"('all-year', 'all-week', 'early-peak')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.30043998843
297,"('all-year', 'all-week', 'early-peak')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.28070000000
298,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000002314
299,"('all-year', 'all-week', 'late-peak')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.49140000000
300,"('all-year', 'all-week', 'late-peak')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.60087997686
301,"('all-year', 'all-week', 'late-peak')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.56140000000
302,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000001543
303,"('all-year', 'all-week', 'evening')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.32760000000
304,"('all-year', 'all-week', 'evening')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.40058665124
305,"('all-year', 'all-week', 'evening')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.37426666667
306,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000331
307,"('all-year', 'all-week', 'night')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.07020000000
308,"('all-year', 'all-week', 'night')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.08583999669
309,"('all-year', 'all-week', 'night')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.08020000000
310,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000496
311,"('all-year', 'all-week', 'morning')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.10530000000
312,"('all-year', 'all-week', 'morning')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.12875999504
313,"('all-year', 'all-week', 'morning')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.12030000000
314,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000331
315,"('all-year', 'all-week', 'afternoon')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.07020000000
316,"('all-year', 'all-week', 'afternoon')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.08583999669
317,"('all-year', 'all-week', 'afternoon')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.08020000000
318,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000496
319,"('all-year', 'all-week', 'early-peak')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.10530000000
320,"('all-year', 'all-week', 'early-peak')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.12875999504
321,"('all-year', 'all-week', 'early-peak')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.12030000000
322,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000992
323,"('all-year', 'all-week', 'late-peak')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.21060000000
324,"('all-year', 'all-week', 'late-peak')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.25751999008
325,"('all-year', 'all-week', 'late-peak')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.24060000000
326,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000661
327,"('all-year', 'all-week', 'evening')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.14040000000
328,"('all-year', 'all-week', 'evening')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.17167999339
329,"('all-year', 'all-week', 'evening')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.16040000000
330,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.00000001503
331,"('all-year', 'all-week', 'night')",wind,R1,2025.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.04499999100
332,"('all-year', 'all-week', 'night')",wind,R1,2030.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.06666666667
333,"('all-year', 'all-week', 'night')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.38966666667
334,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.00000002254
335,"('all-year', 'all-week', 'morning')",wind,R1,2025.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.06749998650
336,"('all-year', 'all-week', 'morning')",wind,R1,2030.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.10000000000
337,"('all-year', 'all-week', 'morning')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.58450000000
338,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.00000001503
339,"('all-year', 'all-week', 'afternoon')",wind,R1,2025.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.04499999100
340,"('all-year', 'all-week', 'afternoon')",wind,R1,2030.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.06666666667
341,"('all-year', 'all-week', 'afternoon')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.38966666667
342,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.00000002254
343,"('all-year', 'all-week', 'early-peak')",wind,R1,2025.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.06749998650
344,"('all-year', 'all-week', 'early-peak')",wind,R1,2030.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.10000000000
345,"('all-year', 'all-week', 'early-peak')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.58450000000
346,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.00000004509
347,"('all-year', 'all-week', 'late-peak')",wind,R1,2025.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.13499997300
348,"('all-year', 'all-week', 'late-peak')",wind,R1,2030.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.20000000000
349,"('all-year', 'all-week', 'late-peak')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,1.16900000000
350,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.00000003006
351,"('all-year', 'all-week', 'evening')",wind,R1,2025.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.08999998200
352,"('all-year', 'all-week', 'evening')",wind,R1,2030.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.13333333333
353,"('all-year', 'all-week', 'evening')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.77933333333
354,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000000771
355,"('all-year', 'all-week', 'night')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.20029332562
356,"('all-year', 'all-week', 'night')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.18713333333
357,"('all-year', 'all-week', 'night')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.16380000000
358,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000001157
359,"('all-year', 'all-week', 'morning')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.30043998843
360,"('all-year', 'all-week', 'morning')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.28070000000
361,"('all-year', 'all-week', 'morning')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.24570000000
362,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000000771
363,"('all-year', 'all-week', 'afternoon')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.20029332562
364,"('all-year', 'all-week', 'afternoon')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.18713333333
365,"('all-year', 'all-week', 'afternoon')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.16380000000
366,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000001157
367,"('all-year', 'all-week', 'early-peak')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.30043998843
368,"('all-year', 'all-week', 'early-peak')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.28070000000
369,"('all-year', 'all-week', 'early-peak')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.24570000000
370,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000002314
371,"('all-year', 'all-week', 'late-peak')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.60087997686
372,"('all-year', 'all-week', 'late-peak')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.56140000000
373,"('all-year', 'all-week', 'late-peak')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.49140000000
374,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000001543
375,"('all-year', 'all-week', 'evening')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.40058665124
376,"('all-year', 'all-week', 'evening')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.37426666667
377,"('all-year', 'all-week', 'evening')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.32760000000
378,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000331
379,"('all-year', 'all-week', 'night')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.08583999669
380,"('all-year', 'all-week', 'night')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.08020000000
381,"('all-year', 'all-week', 'night')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.07020000000
382,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000496
383,"('all-year', 'all-week', 'morning')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.12875999504
384,"('all-year', 'all-week', 'morning')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.12030000000
385,"('all-year', 'all-week', 'morning')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.10530000000
386,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000331
387,"('all-year', 'all-week', 'afternoon')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.08583999669
388,"('all-year', 'all-week', 'afternoon')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.08020000000
389,"('all-year', 'all-week', 'afternoon')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.07020000000
390,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000496
391,"('all-year', 'all-week', 'early-peak')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.12875999504
392,"('all-year', 'all-week', 'early-peak')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.12030000000
393,"('all-year', 'all-week', 'early-peak')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.10530000000
394,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000992
395,"('all-year', 'all-week', 'late-peak')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.25751999008
396,"('all-year', 'all-week', 'late-peak')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.24060000000
397,"('all-year', 'all-week', 'late-peak')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.21060000000
398,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000661
399,"('all-year', 'all-week', 'evening')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.17167999339
400,"('all-year', 'all-week', 'evening')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.16040000000
401,"('all-year', 'all-week', 'evening')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.14040000000
402,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.00000001503
403,"('all-year', 'all-week', 'night')",wind,R1,2030.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.06666666667
404,"('all-year', 'all-week', 'night')",wind,R1,2045.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.38966666667
405,"('all-year', 'all-week', 'night')",wind,R1,2050.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.04499999100
406,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.00000002254
407,"('all-year', 'all-week', 'morning')",wind,R1,2030.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.10000000000
408,"('all-year', 'all-week', 'morning')",wind,R1,2045.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.58450000000
409,"('all-year', 'all-week', 'morning')",wind,R1,2050.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.06749998650
410,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.00000001503
411,"('all-year', 'all-week', 'afternoon')",wind,R1,2030.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.06666666667
412,"('all-year', 'all-week', 'afternoon')",wind,R1,2045.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.38966666667
413,"('all-year', 'all-week', 'afternoon')",wind,R1,2050.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.04499999100
414,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.00000002254
415,"('all-year', 'all-week', 'early-peak')",wind,R1,2030.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.10000000000
416,"('all-year', 'all-week', 'early-peak')",wind,R1,2045.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.58450000000
417,"('all-year', 'all-week', 'early-peak')",wind,R1,2050.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.06749998650
418,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.00000004509
