,timeslice,region,installed,technology,year,agent,category,sector,emission_costs
524,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2040,A1,retrofit,power,0.00000000000
525,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2040,A1,retrofit,power,0.00000000000
526,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000028017
527,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2040,A1,retrofit,power,0.00000000000
528,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2040,A1,retrofit,power,0.00000000000
529,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2040,A1,retrofit,power,0.00000000000
530,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000018678
531,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2040,A1,retrofit,power,0.00000000000
532,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2040,A1,retrofit,power,0.00000000000
533,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2040,A1,retrofit,power,0.00000000000
534,"('all-year', 'all-week', 'night')",R1,2040,gassupply1,2040,A1,newcapa,gas,0.00000000000
535,"('all-year', 'all-week', 'morning')",R1,2040,gassupply1,2040,A1,newcapa,gas,0.00000000000
536,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply1,2040,A1,newcapa,gas,0.00000000000
537,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply1,2040,A1,newcapa,gas,0.00000000000
538,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2040,A1,newcapa,gas,0.00000000000
539,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2040,A1,newcapa,gas,0.00000000000
540,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.08013969717
541,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.11482547401
542,"('all-year', 'all-week', 'night')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
543,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.12020954575
544,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.17223821102
545,"('all-year', 'all-week', 'morning')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
546,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.08013969717
547,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.11482547401
548,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
549,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.12020954575
550,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.17223821102
551,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
552,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.24041909151
553,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.34447642204
554,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
555,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.16027939434
556,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.22965094803
557,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
558,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
559,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
560,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
561,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
562,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
563,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
564,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000009820
565,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2045,A1,retrofit,residential,8.59675144280
566,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
567,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2045,A1,retrofit,residential,0.00000000000
568,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
569,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000014730
570,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2045,A1,retrofit,residential,12.89512716420
571,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
572,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2045,A1,retrofit,residential,0.00000000000
573,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
574,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000009820
575,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2045,A1,retrofit,residential,8.59675144280
576,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
577,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2045,A1,retrofit,residential,0.00000000000
578,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
579,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000014730
580,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2045,A1,retrofit,residential,12.89512716420
581,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
582,"('all-year', 'all-week', 'early-peak')",R1,2045,gasboiler,2045,A1,retrofit,residential,0.00000000000
583,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
584,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000029460
585,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2045,A1,retrofit,residential,25.79025432840
586,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
587,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2045,A1,retrofit,residential,0.00000000000
588,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
589,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000019640
590,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2045,A1,retrofit,residential,17.19350288560
591,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
592,"('all-year', 'all-week', 'evening')",R1,2045,gasboiler,2045,A1,retrofit,residential,0.00000000000
593,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
594,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
595,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
596,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
597,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
598,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
599,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
600,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000004209
601,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2045,A2,retrofit,residential,3.68432204691
602,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
603,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2045,A2,retrofit,residential,0.00000000000
604,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
605,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000006313
606,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2045,A2,retrofit,residential,5.52648307037
607,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
608,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2045,A2,retrofit,residential,0.00000000000
609,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
610,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000004209
611,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2045,A2,retrofit,residential,3.68432204691
612,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
613,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2045,A2,retrofit,residential,0.00000000000
614,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
615,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000006313
616,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2045,A2,retrofit,residential,5.52648307037
617,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
618,"('all-year', 'all-week', 'early-peak')",R1,2045,gasboiler,2045,A2,retrofit,residential,0.00000000000
619,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
620,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000012626
621,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2045,A2,retrofit,residential,11.05296614074
622,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
623,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2045,A2,retrofit,residential,0.00000000000
624,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
625,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000008417
626,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2045,A2,retrofit,residential,7.36864409383
627,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
628,"('all-year', 'all-week', 'evening')",R1,2045,gasboiler,2045,A2,retrofit,residential,0.00000000000
629,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
630,"('all-year', 'all-week', 'night')",R1,2045,windturbine,2045,A1,newcapa,power,0.00000000000
631,"('all-year', 'all-week', 'morning')",R1,2045,windturbine,2045,A1,newcapa,power,0.00000000000
632,"('all-year', 'all-week', 'afternoon')",R1,2045,windturbine,2045,A1,newcapa,power,0.00000000000
633,"('all-year', 'all-week', 'early-peak')",R1,2045,windturbine,2045,A1,newcapa,power,0.00000000000
634,"('all-year', 'all-week', 'late-peak')",R1,2045,windturbine,2045,A1,newcapa,power,0.00000000000
635,"('all-year', 'all-week', 'evening')",R1,2045,windturbine,2045,A1,newcapa,power,0.00000000000
636,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000018827
637,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
638,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2045,A1,retrofit,power,0.00000000000
639,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
640,"('all-year', 'all-week', 'night')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
641,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000028241
642,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
643,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2045,A1,retrofit,power,0.00000000000
644,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
645,"('all-year', 'all-week', 'morning')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
646,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000018827
647,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
648,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2045,A1,retrofit,power,0.00000000000
649,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
650,"('all-year', 'all-week', 'afternoon')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
651,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000028241
652,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
653,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2045,A1,retrofit,power,0.00000000000
654,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
655,"('all-year', 'all-week', 'early-peak')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
656,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000056482
657,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
658,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2045,A1,retrofit,power,0.00000000000
659,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
660,"('all-year', 'all-week', 'late-peak')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
661,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000037654
662,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
663,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2045,A1,retrofit,power,0.00000000000
664,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
665,"('all-year', 'all-week', 'evening')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
666,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
667,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
668,"('all-year', 'all-week', 'night')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
669,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
670,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
671,"('all-year', 'all-week', 'morning')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
672,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
673,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
674,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
675,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
676,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
677,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
678,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
679,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
680,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
681,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
682,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
683,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
684,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.19850888765
685,"('all-year', 'all-week', 'night')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.13854453782
686,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.29776333147
687,"('all-year', 'all-week', 'morning')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.20781680673
688,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.19850888765
689,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.13854453782
690,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.29776333147
691,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.20781680673
692,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.59552666295
693,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.41563361347
694,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.39701777530
695,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.27708907564
696,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
697,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
698,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
699,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
700,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
701,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
702,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
703,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
704,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
705,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
706,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
707,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
708,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
709,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
710,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
711,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
712,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
713,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
714,"('all-year', 'all-week', 'early-peak')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
715,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
716,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
717,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
718,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
719,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
720,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
721,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
722,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
723,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
724,"('all-year', 'all-week', 'evening')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
725,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
726,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000009820
727,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2050,A1,retrofit,residential,0.00000000000
728,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2050,A1,retrofit,residential,2.54973783380
729,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2050,A1,retrofit,residential,0.00000000000
730,"('all-year', 'all-week', 'night')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
731,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000014730
732,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2050,A1,retrofit,residential,0.00000000000
733,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2050,A1,retrofit,residential,3.82460675070
734,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2050,A1,retrofit,residential,0.00000000000
735,"('all-year', 'all-week', 'morning')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
736,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000009820
737,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2050,A1,retrofit,residential,0.00000000000
738,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2050,A1,retrofit,residential,2.54973783380
739,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2050,A1,retrofit,residential,0.00000000000
740,"('all-year', 'all-week', 'afternoon')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
741,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000014730
742,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2050,A1,retrofit,residential,0.00000000000
743,"('all-year', 'all-week', 'early-peak')",R1,2045,gasboiler,2050,A1,retrofit,residential,3.82460675070
744,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2050,A1,retrofit,residential,0.00000000000
745,"('all-year', 'all-week', 'early-peak')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
746,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000029460
747,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2050,A1,retrofit,residential,0.00000000000
748,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2050,A1,retrofit,residential,7.64921350140
749,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2050,A1,retrofit,residential,0.00000000000
750,"('all-year', 'all-week', 'late-peak')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
751,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000019640
752,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2050,A1,retrofit,residential,0.00000000000
753,"('all-year', 'all-week', 'evening')",R1,2045,gasboiler,2050,A1,retrofit,residential,5.09947566760
754,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2050,A1,retrofit,residential,0.00000000000
755,"('all-year', 'all-week', 'evening')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
756,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
757,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2050,A2,newcapa,residential,0.00000000000
758,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
759,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2050,A2,newcapa,residential,0.00000000000
760,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
761,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
762,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2050,A2,newcapa,residential,0.00000000000
763,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
764,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2050,A2,newcapa,residential,0.00000000000
765,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
766,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
767,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2050,A2,newcapa,residential,0.00000000000
768,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
769,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2050,A2,newcapa,residential,0.00000000000
770,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
771,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
772,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2050,A2,newcapa,residential,0.00000000000
773,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
774,"('all-year', 'all-week', 'early-peak')",R1,2045,gasboiler,2050,A2,newcapa,residential,0.00000000000
775,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
776,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
777,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2050,A2,newcapa,residential,0.00000000000
778,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
779,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2050,A2,newcapa,residential,0.00000000000
780,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
781,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
782,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2050,A2,newcapa,residential,0.00000000000
783,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
784,"('all-year', 'all-week', 'evening')",R1,2045,gasboiler,2050,A2,newcapa,residential,0.00000000000
785,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
