,timeslice,commodity,region,installed,technology,year,agent,category,sector,supply
206,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,1.47247333333
207,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.19264936994
208,"('all-year', 'all-week', 'evening')",CO2f,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,2.25435990836
209,"('all-year', 'all-week', 'evening')",CO2f,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.29494660862
210,"('all-year', 'all-week', 'night')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000665
211,"('all-year', 'all-week', 'night')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.52383332668
212,"('all-year', 'all-week', 'night')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.35116666667
213,"('all-year', 'all-week', 'night')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000043032
214,"('all-year', 'all-week', 'morning')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000998
215,"('all-year', 'all-week', 'morning')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.78574999003
216,"('all-year', 'all-week', 'morning')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.52675000000
217,"('all-year', 'all-week', 'morning')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000064548
218,"('all-year', 'all-week', 'afternoon')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000665
219,"('all-year', 'all-week', 'afternoon')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.52383332668
220,"('all-year', 'all-week', 'afternoon')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.35116666667
221,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000043032
222,"('all-year', 'all-week', 'early-peak')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000998
223,"('all-year', 'all-week', 'early-peak')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.78574999003
224,"('all-year', 'all-week', 'early-peak')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.52675000000
225,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000064548
226,"('all-year', 'all-week', 'late-peak')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000001995
227,"('all-year', 'all-week', 'late-peak')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,1.57149998005
228,"('all-year', 'all-week', 'late-peak')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,1.05350000000
229,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000129096
230,"('all-year', 'all-week', 'evening')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000001330
231,"('all-year', 'all-week', 'evening')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,1.04766665337
232,"('all-year', 'all-week', 'evening')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.70233333333
233,"('all-year', 'all-week', 'evening')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000086064
234,"('all-year', 'all-week', 'night')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000285
235,"('all-year', 'all-week', 'night')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.07399999715
236,"('all-year', 'all-week', 'night')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.15050000000
237,"('all-year', 'all-week', 'night')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.15050000000
238,"('all-year', 'all-week', 'night')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000018442
239,"('all-year', 'all-week', 'night')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,4.78853981558
240,"('all-year', 'all-week', 'morning')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000428
241,"('all-year', 'all-week', 'morning')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.11099999572
242,"('all-year', 'all-week', 'morning')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.22575000000
243,"('all-year', 'all-week', 'morning')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.22575000000
244,"('all-year', 'all-week', 'morning')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000027664
245,"('all-year', 'all-week', 'morning')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,7.18280972336
246,"('all-year', 'all-week', 'afternoon')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000285
247,"('all-year', 'all-week', 'afternoon')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.07399999715
248,"('all-year', 'all-week', 'afternoon')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.15050000000
249,"('all-year', 'all-week', 'afternoon')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.15050000000
250,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000018442
251,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,4.78853981558
252,"('all-year', 'all-week', 'early-peak')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000428
253,"('all-year', 'all-week', 'early-peak')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.11099999572
254,"('all-year', 'all-week', 'early-peak')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.22575000000
255,"('all-year', 'all-week', 'early-peak')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.22575000000
256,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000027664
257,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,7.18280972336
258,"('all-year', 'all-week', 'late-peak')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000855
259,"('all-year', 'all-week', 'late-peak')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.22199999145
260,"('all-year', 'all-week', 'late-peak')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.45150000000
261,"('all-year', 'all-week', 'late-peak')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.45150000000
262,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000055327
263,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,14.36561944673
264,"('all-year', 'all-week', 'evening')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000570
265,"('all-year', 'all-week', 'evening')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.14799999430
266,"('all-year', 'all-week', 'evening')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.30100000000
267,"('all-year', 'all-week', 'evening')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.30100000000
268,"('all-year', 'all-week', 'evening')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000036885
269,"('all-year', 'all-week', 'evening')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,9.57707963115
270,"('all-year', 'all-week', 'night')",electricity,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000000682
271,"('all-year', 'all-week', 'night')",electricity,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.00393978309
272,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.18466470298
273,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.05379318542
274,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.22800231903
275,"('all-year', 'all-week', 'night')",CO2f,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000062508
276,"('all-year', 'all-week', 'night')",CO2f,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,16.92821332239
277,"('all-year', 'all-week', 'morning')",electricity,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000001023
278,"('all-year', 'all-week', 'morning')",electricity,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.00590967464
279,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.27699705447
280,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.08068977813
281,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.34200347854
282,"('all-year', 'all-week', 'morning')",CO2f,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000093763
283,"('all-year', 'all-week', 'morning')",CO2f,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,25.39231998358
284,"('all-year', 'all-week', 'afternoon')",electricity,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000000682
285,"('all-year', 'all-week', 'afternoon')",electricity,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.00393978309
286,"('all-year', 'all-week', 'afternoon')",electricity,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.18466470298
287,"('all-year', 'all-week', 'afternoon')",electricity,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.05379318542
288,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.22800231903
289,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000062508
290,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,16.92821332239
291,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000001023
292,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.00590967464
293,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.27699705447
294,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.08068977813
295,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.34200347854
296,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000093763
297,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,25.39231998358
298,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000002046
299,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.01181934928
300,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.55399410895
301,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.16137955626
302,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.68400695708
303,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000187525
304,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,50.78463996716
305,"('all-year', 'all-week', 'evening')",electricity,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000001364
306,"('all-year', 'all-week', 'evening')",electricity,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.00787956619
307,"('all-year', 'all-week', 'evening')",electricity,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.36932940596
308,"('all-year', 'all-week', 'evening')",electricity,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.10758637084
309,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.45600463805
310,"('all-year', 'all-week', 'evening')",CO2f,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000125017
311,"('all-year', 'all-week', 'evening')",CO2f,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,33.85642664478
312,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.09632468497
313,"('all-year', 'all-week', 'night')",gas,R1,2030.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.29790538811
314,"('all-year', 'all-week', 'night')",CO2f,R1,2025.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.14747330431
315,"('all-year', 'all-week', 'night')",CO2f,R1,2030.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.45609380370
316,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.14448702745
317,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.44685808217
318,"('all-year', 'all-week', 'morning')",CO2f,R1,2025.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.22120995647
319,"('all-year', 'all-week', 'morning')",CO2f,R1,2030.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.68414070555
320,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.09632468497
321,"('all-year', 'all-week', 'afternoon')",gas,R1,2030.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.29790538811
322,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2025.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.14747330431
323,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2030.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.45609380370
324,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.14448702745
325,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.44685808217
326,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2025.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.22120995647
327,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2030.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.68414070555
328,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.28897405491
329,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.89371616434
330,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2025.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.44241991294
331,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2030.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,1.36828141110
332,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.19264936994
333,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.59581077623
334,"('all-year', 'all-week', 'evening')",CO2f,R1,2025.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.29494660862
335,"('all-year', 'all-week', 'evening')",CO2f,R1,2030.00000000000,gassupply1,2035.00000000000,A1,retrofit,gas,0.91218760740
336,"('all-year', 'all-week', 'night')",heat,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000665
337,"('all-year', 'all-week', 'night')",heat,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.35116666667
338,"('all-year', 'all-week', 'night')",heat,R1,2035.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.58216666002
339,"('all-year', 'all-week', 'night')",CO2f,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000043032
340,"('all-year', 'all-week', 'morning')",heat,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000997
341,"('all-year', 'all-week', 'morning')",heat,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.52675000000
342,"('all-year', 'all-week', 'morning')",heat,R1,2035.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.87324999002
343,"('all-year', 'all-week', 'morning')",CO2f,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000064548
344,"('all-year', 'all-week', 'afternoon')",heat,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000665
345,"('all-year', 'all-week', 'afternoon')",heat,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.35116666667
346,"('all-year', 'all-week', 'afternoon')",heat,R1,2035.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.58216666002
347,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000043032
348,"('all-year', 'all-week', 'early-peak')",heat,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000997
349,"('all-year', 'all-week', 'early-peak')",heat,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.52675000000
350,"('all-year', 'all-week', 'early-peak')",heat,R1,2035.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.87324999002
351,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000064548
352,"('all-year', 'all-week', 'late-peak')",heat,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000001995
353,"('all-year', 'all-week', 'late-peak')",heat,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,1.05350000000
354,"('all-year', 'all-week', 'late-peak')",heat,R1,2035.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,1.74649998005
355,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000129096
356,"('all-year', 'all-week', 'evening')",heat,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000001330
357,"('all-year', 'all-week', 'evening')",heat,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.70233333333
358,"('all-year', 'all-week', 'evening')",heat,R1,2035.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,1.16433332003
359,"('all-year', 'all-week', 'evening')",CO2f,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000086064
360,"('all-year', 'all-week', 'night')",heat,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000285
361,"('all-year', 'all-week', 'night')",heat,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.15050000000
362,"('all-year', 'all-week', 'night')",heat,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.24949999715
363,"('all-year', 'all-week', 'night')",CO2f,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000018442
364,"('all-year', 'all-week', 'morning')",heat,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000427
365,"('all-year', 'all-week', 'morning')",heat,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.22575000000
366,"('all-year', 'all-week', 'morning')",heat,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.37424999573
367,"('all-year', 'all-week', 'morning')",CO2f,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000027664
368,"('all-year', 'all-week', 'afternoon')",heat,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000285
369,"('all-year', 'all-week', 'afternoon')",heat,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.15050000000
370,"('all-year', 'all-week', 'afternoon')",heat,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.24949999715
371,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000018442
372,"('all-year', 'all-week', 'early-peak')",heat,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000427
373,"('all-year', 'all-week', 'early-peak')",heat,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.22575000000
374,"('all-year', 'all-week', 'early-peak')",heat,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.37424999573
375,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000027664
376,"('all-year', 'all-week', 'late-peak')",heat,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000855
377,"('all-year', 'all-week', 'late-peak')",heat,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.45150000000
378,"('all-year', 'all-week', 'late-peak')",heat,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.74849999145
379,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000055327
380,"('all-year', 'all-week', 'evening')",heat,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000570
381,"('all-year', 'all-week', 'evening')",heat,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.30100000000
382,"('all-year', 'all-week', 'evening')",heat,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.49899999430
383,"('all-year', 'all-week', 'evening')",CO2f,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000036885
384,"('all-year', 'all-week', 'night')",electricity,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000000773
385,"('all-year', 'all-week', 'night')",electricity,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.00446687425
386,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.20937041124
387,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.06099000605
388,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.25850603026
389,"('all-year', 'all-week', 'night')",CO2f,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000070871
390,"('all-year', 'all-week', 'night')",CO2f,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,19.19298559807
391,"('all-year', 'all-week', 'morning')",electricity,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000001160
392,"('all-year', 'all-week', 'morning')",electricity,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.00670031137
393,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.31405561686
394,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.09148500908
395,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.38775904539
396,"('all-year', 'all-week', 'morning')",CO2f,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000106307
397,"('all-year', 'all-week', 'morning')",CO2f,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,28.78947839711
398,"('all-year', 'all-week', 'afternoon')",electricity,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000000773
399,"('all-year', 'all-week', 'afternoon')",electricity,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.00446687425
400,"('all-year', 'all-week', 'afternoon')",electricity,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.20937041124
401,"('all-year', 'all-week', 'afternoon')",electricity,R1,2025.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.06099000605
402,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.25850603026
403,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000070871
404,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,19.19298559807
405,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000001160
406,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.00670031137
407,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.31405561686
408,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.09148500908
409,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.38775904539
410,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000106307
411,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,28.78947839711
412,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000002319
413,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.01340062275
