,timeslice,region,installed,technology,year,agent,category,sector,emission_costs
261,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2030,A1,retrofit,power,0.00000000000
262,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2030,A1,retrofit,power,2.05694829540
263,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2030,A1,retrofit,power,0.00000000000
264,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2030,A1,retrofit,power,0.00000000000
265,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000036087
266,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2030,A1,retrofit,power,0.00000000000
267,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2030,A1,retrofit,power,1.37129886360
268,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2030,A1,retrofit,power,0.00000000000
269,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2030,A1,retrofit,power,0.00000000000
270,"('all-year', 'all-week', 'night')",R1,2020,gassupply1,2030,A1,newcapa,gas,0.00000000000
271,"('all-year', 'all-week', 'night')",R1,2025,gassupply1,2030,A1,newcapa,gas,0.00000000000
272,"('all-year', 'all-week', 'morning')",R1,2020,gassupply1,2030,A1,newcapa,gas,0.00000000000
273,"('all-year', 'all-week', 'morning')",R1,2025,gassupply1,2030,A1,newcapa,gas,0.00000000000
274,"('all-year', 'all-week', 'afternoon')",R1,2020,gassupply1,2030,A1,newcapa,gas,0.00000000000
275,"('all-year', 'all-week', 'afternoon')",R1,2025,gassupply1,2030,A1,newcapa,gas,0.00000000000
276,"('all-year', 'all-week', 'early-peak')",R1,2020,gassupply1,2030,A1,newcapa,gas,0.00000000000
277,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2030,A1,newcapa,gas,0.00000000000
278,"('all-year', 'all-week', 'late-peak')",R1,2020,gassupply1,2030,A1,newcapa,gas,0.00000000000
279,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2030,A1,newcapa,gas,0.00000000000
280,"('all-year', 'all-week', 'evening')",R1,2020,gassupply1,2030,A1,newcapa,gas,0.00000000000
281,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2030,A1,newcapa,gas,0.00000000000
282,"('all-year', 'all-week', 'night')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.24651425598
283,"('all-year', 'all-week', 'night')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.11854685365
284,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
285,"('all-year', 'all-week', 'morning')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.36977138397
286,"('all-year', 'all-week', 'morning')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.17782028048
287,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
288,"('all-year', 'all-week', 'afternoon')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.24651425598
289,"('all-year', 'all-week', 'afternoon')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.11854685365
290,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
291,"('all-year', 'all-week', 'early-peak')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.36977138397
292,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.17782028048
293,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
294,"('all-year', 'all-week', 'late-peak')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.73954276794
295,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.35564056096
296,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
297,"('all-year', 'all-week', 'evening')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.49302851196
298,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.23709370731
299,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
300,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A1,newcapa,residential,0.00000000000
301,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A1,newcapa,residential,0.00000000000
302,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A1,newcapa,residential,0.00000000000
303,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A1,newcapa,residential,0.00000000000
304,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A1,newcapa,residential,0.00000000000
305,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A1,newcapa,residential,0.00000000000
306,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000010302
307,"('all-year', 'all-week', 'night')",R1,2025,gasboiler,2035,A1,retrofit,residential,8.11500274398
308,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
309,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
310,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000015453
311,"('all-year', 'all-week', 'morning')",R1,2025,gasboiler,2035,A1,retrofit,residential,12.17250411597
312,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
313,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
314,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000010302
315,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2035,A1,retrofit,residential,8.11500274398
316,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
317,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
318,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000015453
319,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2035,A1,retrofit,residential,12.17250411597
320,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
321,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
322,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000030906
323,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2035,A1,retrofit,residential,24.34500823194
324,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
325,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
326,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000020604
327,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2035,A1,retrofit,residential,16.23000548796
328,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
329,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
330,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2035,A2,newcapa,residential,0.00000000000
331,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2035,A2,newcapa,residential,0.00000000000
332,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2035,A2,newcapa,residential,0.00000000000
333,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2035,A2,newcapa,residential,0.00000000000
334,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2035,A2,newcapa,residential,0.00000000000
335,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2035,A2,newcapa,residential,0.00000000000
336,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000004415
337,"('all-year', 'all-week', 'night')",R1,2025,gasboiler,2035,A2,retrofit,residential,1.14637643185
338,"('all-year', 'all-week', 'night')",R1,2025,heatpump,2035,A2,retrofit,residential,0.00000000000
339,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
340,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2035,A2,retrofit,residential,0.00000000000
341,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000006623
342,"('all-year', 'all-week', 'morning')",R1,2025,gasboiler,2035,A2,retrofit,residential,1.71956464777
343,"('all-year', 'all-week', 'morning')",R1,2025,heatpump,2035,A2,retrofit,residential,0.00000000000
344,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
345,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2035,A2,retrofit,residential,0.00000000000
346,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000004415
347,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2035,A2,retrofit,residential,1.14637643185
348,"('all-year', 'all-week', 'afternoon')",R1,2025,heatpump,2035,A2,retrofit,residential,0.00000000000
349,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
350,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2035,A2,retrofit,residential,0.00000000000
351,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000006623
352,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2035,A2,retrofit,residential,1.71956464777
353,"('all-year', 'all-week', 'early-peak')",R1,2025,heatpump,2035,A2,retrofit,residential,0.00000000000
354,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
355,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2035,A2,retrofit,residential,0.00000000000
356,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000013245
357,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2035,A2,retrofit,residential,3.43912929555
358,"('all-year', 'all-week', 'late-peak')",R1,2025,heatpump,2035,A2,retrofit,residential,0.00000000000
359,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
360,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2035,A2,retrofit,residential,0.00000000000
361,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000008830
362,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2035,A2,retrofit,residential,2.29275286370
363,"('all-year', 'all-week', 'evening')",R1,2025,heatpump,2035,A2,retrofit,residential,0.00000000000
364,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
365,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2035,A2,retrofit,residential,0.00000000000
366,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
367,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
368,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2035,A1,newcapa,power,0.00000000000
369,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
370,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
371,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
372,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
373,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2035,A1,newcapa,power,0.00000000000
374,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
375,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
376,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
377,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
378,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2035,A1,newcapa,power,0.00000000000
379,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
380,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
381,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
382,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
383,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2035,A1,newcapa,power,0.00000000000
384,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
385,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
386,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
387,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
388,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2035,A1,newcapa,power,0.00000000000
389,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
390,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
391,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
392,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
393,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2035,A1,newcapa,power,0.00000000000
394,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
395,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
396,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000012526
397,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
398,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2035,A1,retrofit,power,0.47599475511
399,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
400,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
401,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000018789
402,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
403,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2035,A1,retrofit,power,0.71399213267
404,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
405,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
406,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000012526
407,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
408,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2035,A1,retrofit,power,0.47599475511
409,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
410,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
411,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000018789
412,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
413,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2035,A1,retrofit,power,0.71399213267
414,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
415,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
416,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000037579
417,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
418,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2035,A1,retrofit,power,1.42798426533
419,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
420,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
421,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000025052
422,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
423,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2035,A1,retrofit,power,0.95198951022
424,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
425,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
426,"('all-year', 'all-week', 'night')",R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
427,"('all-year', 'all-week', 'night')",R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
428,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
429,"('all-year', 'all-week', 'morning')",R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
430,"('all-year', 'all-week', 'morning')",R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
431,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
432,"('all-year', 'all-week', 'afternoon')",R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
433,"('all-year', 'all-week', 'afternoon')",R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
434,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
435,"('all-year', 'all-week', 'early-peak')",R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
436,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
437,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
438,"('all-year', 'all-week', 'late-peak')",R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
439,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
440,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
441,"('all-year', 'all-week', 'evening')",R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
442,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
443,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
444,"('all-year', 'all-week', 'night')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.12976733774
445,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.13768673375
446,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
447,"('all-year', 'all-week', 'morning')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.19465100662
448,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.20653010063
449,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
450,"('all-year', 'all-week', 'afternoon')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.12976733774
451,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.13768673375
452,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
453,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.19465100662
454,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.20653010063
455,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
456,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.38930201323
457,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.41306020126
458,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
459,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.25953467549
460,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.27537346750
461,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
462,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
463,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
464,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
465,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
466,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
467,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
468,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000009734
469,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
470,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2040,A1,retrofit,residential,8.52140743366
471,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
472,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000014601
473,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
474,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2040,A1,retrofit,residential,12.78211115049
475,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
476,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000009734
477,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
478,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2040,A1,retrofit,residential,8.52140743366
479,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
480,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000014601
481,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
482,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2040,A1,retrofit,residential,12.78211115049
483,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
484,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000029202
485,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
486,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2040,A1,retrofit,residential,25.56422230098
487,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
488,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000019468
489,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
490,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2040,A1,retrofit,residential,17.04281486732
491,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
492,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
493,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
494,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
495,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
496,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
497,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
498,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000004172
499,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
500,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
501,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
502,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000006257
503,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
504,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
505,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
506,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000004172
507,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
508,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
509,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
510,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000006257
511,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
512,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
513,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
514,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000012515
515,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
516,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
517,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
518,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000008343
519,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
520,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
521,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
522,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
