timeslice,commodity,region,prices,year
"('all-year', 'all-week', 'night')",electricity,R1,0.27480000000,2030
"('all-year', 'all-week', 'night')",electricity,R2,0.27480000000,2030
"('all-year', 'all-week', 'night')",gas,R1,0.02530000000,2030
"('all-year', 'all-week', 'night')",gas,R2,0.02530000000,2030
"('all-year', 'all-week', 'night')",heat,R1,0.07240000000,2030
"('all-year', 'all-week', 'night')",heat,R2,0.07240000000,2030
"('all-year', 'all-week', 'night')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'night')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'night')",cook,R1,0.05070000000,2030
"('all-year', 'all-week', 'night')",cook,R2,0.05070000000,2030
"('all-year', 'all-week', 'morning')",electricity,R1,0.41270000000,2030
"('all-year', 'all-week', 'morning')",electricity,R2,0.41270000000,2030
"('all-year', 'all-week', 'morning')",gas,R1,0.03790000000,2030
"('all-year', 'all-week', 'morning')",gas,R2,0.03790000000,2030
"('all-year', 'all-week', 'morning')",heat,R1,0.11290000000,2030
"('all-year', 'all-week', 'morning')",heat,R2,0.11290000000,2030
"('all-year', 'all-week', 'morning')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'morning')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'morning')",cook,R1,0.07980000000,2030
"('all-year', 'all-week', 'morning')",cook,R2,0.07980000000,2030
"('all-year', 'all-week', 'mid-afternoon')",electricity,R1,0.27480000000,2030
"('all-year', 'all-week', 'mid-afternoon')",electricity,R2,0.27480000000,2030
"('all-year', 'all-week', 'mid-afternoon')",gas,R1,0.02530000000,2030
"('all-year', 'all-week', 'mid-afternoon')",gas,R2,0.02530000000,2030
"('all-year', 'all-week', 'mid-afternoon')",heat,R1,0.07240000000,2030
"('all-year', 'all-week', 'mid-afternoon')",heat,R2,0.07240000000,2030
"('all-year', 'all-week', 'mid-afternoon')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'mid-afternoon')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'mid-afternoon')",cook,R1,0.05070000000,2030
"('all-year', 'all-week', 'mid-afternoon')",cook,R2,0.05070000000,2030
"('all-year', 'all-week', 'early-peak')",electricity,R1,0.41270000000,2030
"('all-year', 'all-week', 'early-peak')",electricity,R2,0.41270000000,2030
"('all-year', 'all-week', 'early-peak')",gas,R1,0.03790000000,2030
"('all-year', 'all-week', 'early-peak')",gas,R2,0.03790000000,2030
"('all-year', 'all-week', 'early-peak')",heat,R1,0.11290000000,2030
"('all-year', 'all-week', 'early-peak')",heat,R2,0.11290000000,2030
"('all-year', 'all-week', 'early-peak')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'early-peak')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'early-peak')",cook,R1,0.07980000000,2030
"('all-year', 'all-week', 'early-peak')",cook,R2,0.07980000000,2030
"('all-year', 'all-week', 'late-peak')",electricity,R1,0.82830000000,2030
"('all-year', 'all-week', 'late-peak')",electricity,R2,0.82830000000,2030
"('all-year', 'all-week', 'late-peak')",gas,R1,0.07590000000,2030
"('all-year', 'all-week', 'late-peak')",gas,R2,0.07590000000,2030
"('all-year', 'all-week', 'late-peak')",heat,R1,0.25150000000,2030
"('all-year', 'all-week', 'late-peak')",heat,R2,0.25150000000,2030
"('all-year', 'all-week', 'late-peak')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'late-peak')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'late-peak')",cook,R1,0.18280000000,2030
"('all-year', 'all-week', 'late-peak')",cook,R2,0.18280000000,2030
"('all-year', 'all-week', 'evening')",electricity,R1,0.55120000000,2030
"('all-year', 'all-week', 'evening')",electricity,R2,0.55120000000,2030
"('all-year', 'all-week', 'evening')",gas,R1,0.05060000000,2030
"('all-year', 'all-week', 'evening')",gas,R2,0.05060000000,2030
"('all-year', 'all-week', 'evening')",heat,R1,0.15630000000,2030
"('all-year', 'all-week', 'evening')",heat,R2,0.15630000000,2030
"('all-year', 'all-week', 'evening')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'evening')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'evening')",cook,R1,0.11170000000,2030
"('all-year', 'all-week', 'evening')",cook,R2,0.11170000000,2030
"('all-year', 'all-week', 'early-morning')",electricity,R1,0.55120000000,2030
"('all-year', 'all-week', 'early-morning')",electricity,R2,0.55120000000,2030
"('all-year', 'all-week', 'early-morning')",gas,R1,0.05060000000,2030
"('all-year', 'all-week', 'early-morning')",gas,R2,0.05060000000,2030
"('all-year', 'all-week', 'early-morning')",heat,R1,0.15630000000,2030
"('all-year', 'all-week', 'early-morning')",heat,R2,0.15630000000,2030
"('all-year', 'all-week', 'early-morning')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'early-morning')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'early-morning')",cook,R1,0.11170000000,2030
"('all-year', 'all-week', 'early-morning')",cook,R2,0.11170000000,2030
"('all-year', 'all-week', 'late-afternoon')",electricity,R1,0.55120000000,2030
"('all-year', 'all-week', 'late-afternoon')",electricity,R2,0.55120000000,2030
"('all-year', 'all-week', 'late-afternoon')",gas,R1,0.05060000000,2030
"('all-year', 'all-week', 'late-afternoon')",gas,R2,0.05060000000,2030
"('all-year', 'all-week', 'late-afternoon')",heat,R1,0.15630000000,2030
"('all-year', 'all-week', 'late-afternoon')",heat,R2,0.15630000000,2030
"('all-year', 'all-week', 'late-afternoon')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'late-afternoon')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'late-afternoon')",cook,R1,0.11170000000,2030
"('all-year', 'all-week', 'late-afternoon')",cook,R2,0.11170000000,2030
"('all-year', 'all-week', 'night')",electricity,R1,0.30390000000,2035
"('all-year', 'all-week', 'night')",electricity,R2,0.30390000000,2035
"('all-year', 'all-week', 'night')",gas,R1,0.02530000000,2035
"('all-year', 'all-week', 'night')",gas,R2,0.02530000000,2035
"('all-year', 'all-week', 'night')",heat,R1,0.08200000000,2035
"('all-year', 'all-week', 'night')",heat,R2,0.08200000000,2035
"('all-year', 'all-week', 'night')",CO2f,R1,0.21490000000,2035
"('all-year', 'all-week', 'night')",CO2f,R2,0.21490000000,2035
"('all-year', 'all-week', 'night')",cook,R1,0.05930000000,2035
"('all-year', 'all-week', 'night')",cook,R2,0.05930000000,2035
"('all-year', 'all-week', 'morning')",electricity,R1,0.45620000000,2035
"('all-year', 'all-week', 'morning')",electricity,R2,0.45620000000,2035
"('all-year', 'all-week', 'morning')",gas,R1,0.03790000000,2035
"('all-year', 'all-week', 'morning')",gas,R2,0.03790000000,2035
"('all-year', 'all-week', 'morning')",heat,R1,0.12860000000,2035
"('all-year', 'all-week', 'morning')",heat,R2,0.12860000000,2035
"('all-year', 'all-week', 'morning')",CO2f,R1,0.21490000000,2035
"('all-year', 'all-week', 'morning')",CO2f,R2,0.21490000000,2035
"('all-year', 'all-week', 'morning')",cook,R1,0.09410000000,2035
"('all-year', 'all-week', 'morning')",cook,R2,0.09410000000,2035
"('all-year', 'all-week', 'mid-afternoon')",electricity,R1,0.30390000000,2035
"('all-year', 'all-week', 'mid-afternoon')",electricity,R2,0.30390000000,2035
"('all-year', 'all-week', 'mid-afternoon')",gas,R1,0.02530000000,2035
"('all-year', 'all-week', 'mid-afternoon')",gas,R2,0.02530000000,2035
"('all-year', 'all-week', 'mid-afternoon')",heat,R1,0.08200000000,2035
"('all-year', 'all-week', 'mid-afternoon')",heat,R2,0.08200000000,2035
"('all-year', 'all-week', 'mid-afternoon')",CO2f,R1,0.21490000000,2035
"('all-year', 'all-week', 'mid-afternoon')",CO2f,R2,0.21490000000,2035
"('all-year', 'all-week', 'mid-afternoon')",cook,R1,0.05930000000,2035
"('all-year', 'all-week', 'mid-afternoon')",cook,R2,0.05930000000,2035
"('all-year', 'all-week', 'early-peak')",electricity,R1,0.45620000000,2035
"('all-year', 'all-week', 'early-peak')",electricity,R2,0.45620000000,2035
"('all-year', 'all-week', 'early-peak')",gas,R1,0.03790000000,2035
"('all-year', 'all-week', 'early-peak')",gas,R2,0.03790000000,2035
"('all-year', 'all-week', 'early-peak')",heat,R1,0.12860000000,2035
"('all-year', 'all-week', 'early-peak')",heat,R2,0.12860000000,2035
"('all-year', 'all-week', 'early-peak')",CO2f,R1,0.21490000000,2035
"('all-year', 'all-week', 'early-peak')",CO2f,R2,0.21490000000,2035
"('all-year', 'all-week', 'early-peak')",cook,R1,0.09410000000,2035
"('all-year', 'all-week', 'early-peak')",cook,R2,0.09410000000,2035
"('all-year', 'all-week', 'late-peak')",electricity,R1,0.91500000000,2035
"('all-year', 'all-week', 'late-peak')",electricity,R2,0.91500000000,2035
"('all-year', 'all-week', 'late-peak')",gas,R1,0.07590000000,2035
"('all-year', 'all-week', 'late-peak')",gas,R2,0.07590000000,2035
"('all-year', 'all-week', 'late-peak')",heat,R1,0.29120000000,2035
"('all-year', 'all-week', 'late-peak')",heat,R2,0.29120000000,2035
"('all-year', 'all-week', 'late-peak')",CO2f,R1,0.21490000000,2035
"('all-year', 'all-week', 'late-peak')",CO2f,R2,0.21490000000,2035
"('all-year', 'all-week', 'late-peak')",cook,R1,0.21880000000,2035
"('all-year', 'all-week', 'late-peak')",cook,R2,0.21880000000,2035
"('all-year', 'all-week', 'evening')",electricity,R1,0.60920000000,2035
"('all-year', 'all-week', 'evening')",electricity,R2,0.60920000000,2035
"('all-year', 'all-week', 'evening')",gas,R1,0.05060000000,2035
"('all-year', 'all-week', 'evening')",gas,R2,0.05060000000,2035
"('all-year', 'all-week', 'evening')",heat,R1,0.17910000000,2035
"('all-year', 'all-week', 'evening')",heat,R2,0.17910000000,2035
"('all-year', 'all-week', 'evening')",CO2f,R1,0.21490000000,2035
"('all-year', 'all-week', 'evening')",CO2f,R2,0.21490000000,2035
"('all-year', 'all-week', 'evening')",cook,R1,0.13230000000,2035
"('all-year', 'all-week', 'evening')",cook,R2,0.13230000000,2035
"('all-year', 'all-week', 'early-morning')",electricity,R1,0.60920000000,2035
"('all-year', 'all-week', 'early-morning')",electricity,R2,0.60920000000,2035
"('all-year', 'all-week', 'early-morning')",gas,R1,0.05060000000,2035
"('all-year', 'all-week', 'early-morning')",gas,R2,0.05060000000,2035
"('all-year', 'all-week', 'early-morning')",heat,R1,0.17910000000,2035
"('all-year', 'all-week', 'early-morning')",heat,R2,0.17910000000,2035
"('all-year', 'all-week', 'early-morning')",CO2f,R1,0.21490000000,2035
"('all-year', 'all-week', 'early-morning')",CO2f,R2,0.21490000000,2035
"('all-year', 'all-week', 'early-morning')",cook,R1,0.13230000000,2035
"('all-year', 'all-week', 'early-morning')",cook,R2,0.13230000000,2035
"('all-year', 'all-week', 'late-afternoon')",electricity,R1,0.60920000000,2035
"('all-year', 'all-week', 'late-afternoon')",electricity,R2,0.60920000000,2035
"('all-year', 'all-week', 'late-afternoon')",gas,R1,0.05060000000,2035
"('all-year', 'all-week', 'late-afternoon')",gas,R2,0.05060000000,2035
"('all-year', 'all-week', 'late-afternoon')",heat,R1,0.17910000000,2035
"('all-year', 'all-week', 'late-afternoon')",heat,R2,0.17910000000,2035
"('all-year', 'all-week', 'late-afternoon')",CO2f,R1,0.21490000000,2035
"('all-year', 'all-week', 'late-afternoon')",CO2f,R2,0.21490000000,2035
"('all-year', 'all-week', 'late-afternoon')",cook,R1,0.13230000000,2035
"('all-year', 'all-week', 'late-afternoon')",cook,R2,0.13230000000,2035
"('all-year', 'all-week', 'night')",electricity,R1,0.31090000000,2040
"('all-year', 'all-week', 'night')",electricity,R2,0.31090000000,2040
"('all-year', 'all-week', 'night')",gas,R1,0.02530000000,2040
"('all-year', 'all-week', 'night')",gas,R2,0.02530000000,2040
"('all-year', 'all-week', 'night')",heat,R1,0.02160000000,2040
"('all-year', 'all-week', 'night')",heat,R2,0.02160000000,2040
"('all-year', 'all-week', 'night')",CO2f,R1,0.27280000000,2040
"('all-year', 'all-week', 'night')",CO2f,R2,0.27280000000,2040
"('all-year', 'all-week', 'night')",cook,R1,0.01330000000,2040
"('all-year', 'all-week', 'night')",cook,R2,0.01330000000,2040
"('all-year', 'all-week', 'morning')",electricity,R1,0.46650000000,2040
"('all-year', 'all-week', 'morning')",electricity,R2,0.46650000000,2040
"('all-year', 'all-week', 'morning')",gas,R1,0.03790000000,2040
"('all-year', 'all-week', 'morning')",gas,R2,0.03790000000,2040
"('all-year', 'all-week', 'morning')",heat,R1,0.03890000000,2040
"('all-year', 'all-week', 'morning')",heat,R2,0.03890000000,2040
"('all-year', 'all-week', 'morning')",CO2f,R1,0.27280000000,2040
"('all-year', 'all-week', 'morning')",CO2f,R2,0.27280000000,2040
"('all-year', 'all-week', 'morning')",cook,R1,0.02590000000,2040
"('all-year', 'all-week', 'morning')",cook,R2,0.02590000000,2040
"('all-year', 'all-week', 'mid-afternoon')",electricity,R1,0.31090000000,2040
"('all-year', 'all-week', 'mid-afternoon')",electricity,R2,0.31090000000,2040
"('all-year', 'all-week', 'mid-afternoon')",gas,R1,0.02530000000,2040
"('all-year', 'all-week', 'mid-afternoon')",gas,R2,0.02530000000,2040
"('all-year', 'all-week', 'mid-afternoon')",heat,R1,0.02160000000,2040
"('all-year', 'all-week', 'mid-afternoon')",heat,R2,0.02160000000,2040
"('all-year', 'all-week', 'mid-afternoon')",CO2f,R1,0.27280000000,2040
"('all-year', 'all-week', 'mid-afternoon')",CO2f,R2,0.27280000000,2040
"('all-year', 'all-week', 'mid-afternoon')",cook,R1,0.01330000000,2040
"('all-year', 'all-week', 'mid-afternoon')",cook,R2,0.01330000000,2040
"('all-year', 'all-week', 'early-peak')",electricity,R1,0.46650000000,2040
"('all-year', 'all-week', 'early-peak')",electricity,R2,0.46650000000,2040
"('all-year', 'all-week', 'early-peak')",gas,R1,0.03790000000,2040
"('all-year', 'all-week', 'early-peak')",gas,R2,0.03790000000,2040
"('all-year', 'all-week', 'early-peak')",heat,R1,0.03890000000,2040
"('all-year', 'all-week', 'early-peak')",heat,R2,0.03890000000,2040
"('all-year', 'all-week', 'early-peak')",CO2f,R1,0.27280000000,2040
"('all-year', 'all-week', 'early-peak')",CO2f,R2,0.27280000000,2040
"('all-year', 'all-week', 'early-peak')",cook,R1,0.02590000000,2040
"('all-year', 'all-week', 'early-peak')",cook,R2,0.02590000000,2040
"('all-year', 'all-week', 'late-peak')",electricity,R1,0.93530000000,2040
"('all-year', 'all-week', 'late-peak')",electricity,R2,0.93530000000,2040
"('all-year', 'all-week', 'late-peak')",gas,R1,0.07590000000,2040
"('all-year', 'all-week', 'late-peak')",gas,R2,0.07590000000,2040
"('all-year', 'all-week', 'late-peak')",heat,R1,0.11710000000,2040
"('all-year', 'all-week', 'late-peak')",heat,R2,0.11710000000,2040
"('all-year', 'all-week', 'late-peak')",CO2f,R1,0.27280000000,2040
"('all-year', 'all-week', 'late-peak')",CO2f,R2,0.27280000000,2040
"('all-year', 'all-week', 'late-peak')",cook,R1,0.08710000000,2040
"('all-year', 'all-week', 'late-peak')",cook,R2,0.08710000000,2040
"('all-year', 'all-week', 'evening')",electricity,R1,0.62300000000,2040
"('all-year', 'all-week', 'evening')",electricity,R2,0.62300000000,2040
"('all-year', 'all-week', 'evening')",gas,R1,0.05060000000,2040
"('all-year', 'all-week', 'evening')",gas,R2,0.05060000000,2040
"('all-year', 'all-week', 'evening')",heat,R1,0.06060000000,2040
"('all-year', 'all-week', 'evening')",heat,R2,0.06060000000,2040
"('all-year', 'all-week', 'evening')",CO2f,R1,0.27280000000,2040
"('all-year', 'all-week', 'evening')",CO2f,R2,0.27280000000,2040
"('all-year', 'all-week', 'evening')",cook,R1,0.04240000000,2040
"('all-year', 'all-week', 'evening')",cook,R2,0.04240000000,2040
"('all-year', 'all-week', 'early-morning')",electricity,R1,0.62300000000,2040
"('all-year', 'all-week', 'early-morning')",electricity,R2,0.62300000000,2040
"('all-year', 'all-week', 'early-morning')",gas,R1,0.05060000000,2040
"('all-year', 'all-week', 'early-morning')",gas,R2,0.05060000000,2040
