,timeslice,region,installed,technology,year,agent,category,sector,fuel_consumption_costs
760,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
761,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
762,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
763,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
764,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
765,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
766,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
767,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
768,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
769,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
770,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
771,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
772,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
773,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
774,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
775,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
776,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
777,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
778,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
779,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
780,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
781,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
782,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
783,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
784,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
785,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
786,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
787,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
788,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
789,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
790,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
791,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
792,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000789
793,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000000
794,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
795,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
796,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
797,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
798,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
799,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
800,"('all-year', 'all-week', 'night')",R1,2035,windturbine,2035,A1,retrofit,power,0.00000000000
801,"('all-year', 'all-week', 'night')",R1,2035,windturbine,2035,A1,retrofit,power,0.00000000000
802,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000002631
803,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000000
804,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
805,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
806,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
807,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
808,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
809,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
810,"('all-year', 'all-week', 'morning')",R1,2035,windturbine,2035,A1,retrofit,power,0.00000000000
811,"('all-year', 'all-week', 'morning')",R1,2035,windturbine,2035,A1,retrofit,power,0.00000000000
812,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000789
813,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000000
814,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
815,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
816,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
817,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
818,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
819,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
820,"('all-year', 'all-week', 'afternoon')",R1,2035,windturbine,2035,A1,retrofit,power,0.00000000000
821,"('all-year', 'all-week', 'afternoon')",R1,2035,windturbine,2035,A1,retrofit,power,0.00000000000
822,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000002631
823,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000000
824,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
825,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
826,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
827,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
828,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
829,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
830,"('all-year', 'all-week', 'early-peak')",R1,2035,windturbine,2035,A1,retrofit,power,0.00000000000
831,"('all-year', 'all-week', 'early-peak')",R1,2035,windturbine,2035,A1,retrofit,power,0.00000000000
832,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000020793
833,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000000
834,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
835,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
836,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
837,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
838,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
839,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
840,"('all-year', 'all-week', 'late-peak')",R1,2035,windturbine,2035,A1,retrofit,power,0.00000000000
841,"('all-year', 'all-week', 'late-peak')",R1,2035,windturbine,2035,A1,retrofit,power,0.00000000000
842,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000006199
843,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000000
844,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
845,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
846,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
847,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
848,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
849,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
850,"('all-year', 'all-week', 'evening')",R1,2035,windturbine,2035,A1,retrofit,power,0.00000000000
851,"('all-year', 'all-week', 'evening')",R1,2035,windturbine,2035,A1,retrofit,power,0.00000000000
852,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
853,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
854,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
855,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
856,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
857,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
858,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
859,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
860,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
861,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
862,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
863,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
864,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000000000
865,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000000352
866,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2040,A1,retrofit,residential,0.02016948381
867,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
868,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2040,A1,retrofit,residential,0.00000000000
869,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2040,A1,retrofit,residential,0.09133158992
870,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2040,A1,retrofit,residential,0.02351989640
871,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2040,A1,retrofit,residential,0.00000000000
872,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
873,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
874,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000000000
875,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000001174
876,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2040,A1,retrofit,residential,0.06807200405
877,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
878,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2040,A1,retrofit,residential,0.00000000000
879,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2040,A1,retrofit,residential,0.30476671042
880,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2040,A1,retrofit,residential,0.07937964592
881,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2040,A1,retrofit,residential,0.00000000000
882,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
883,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
884,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000000000
885,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000000352
886,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2040,A1,retrofit,residential,0.02016948381
887,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
888,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2040,A1,retrofit,residential,0.00000000000
889,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2040,A1,retrofit,residential,0.09133158992
890,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2040,A1,retrofit,residential,0.02351989640
891,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2040,A1,retrofit,residential,0.00000000000
892,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
893,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
894,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000000000
895,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000001174
896,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2040,A1,retrofit,residential,0.06807200405
897,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
898,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2040,A1,retrofit,residential,0.00000000000
899,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2040,A1,retrofit,residential,0.30476671042
900,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2040,A1,retrofit,residential,0.07937964592
901,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2040,A1,retrofit,residential,0.00000000000
902,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
903,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
904,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000000000
905,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000009283
906,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2040,A1,retrofit,residential,0.54457601023
907,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
908,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2040,A1,retrofit,residential,0.00000000000
909,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2040,A1,retrofit,residential,2.41031443878
910,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2040,A1,retrofit,residential,0.63503714150
911,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2040,A1,retrofit,residential,0.00000000000
912,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
913,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
914,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000000000
915,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000002766
916,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2040,A1,retrofit,residential,0.16135585756
917,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
918,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2040,A1,retrofit,residential,0.00000000000
919,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2040,A1,retrofit,residential,0.71828861069
920,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2040,A1,retrofit,residential,0.18815915615
921,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2040,A1,retrofit,residential,0.00000000000
922,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
923,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
924,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
925,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
926,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
927,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
928,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
929,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
930,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
931,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
932,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
933,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
934,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
935,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
936,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000000000
937,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000000264
938,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2040,A2,retrofit,residential,0.01512711286
939,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
940,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2040,A2,retrofit,residential,0.00000000000
941,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2040,A2,retrofit,residential,0.06849869244
942,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2040,A2,retrofit,residential,0.01763992230
943,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
944,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
945,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
946,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000000000
947,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000000880
948,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2040,A2,retrofit,residential,0.05105400304
949,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
950,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2040,A2,retrofit,residential,0.00000000000
951,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2040,A2,retrofit,residential,0.22857503282
952,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2040,A2,retrofit,residential,0.05953473444
953,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
954,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
955,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
956,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000000000
957,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000000264
958,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2040,A2,retrofit,residential,0.01512711286
959,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
960,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2040,A2,retrofit,residential,0.00000000000
961,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2040,A2,retrofit,residential,0.06849869244
962,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2040,A2,retrofit,residential,0.01763992230
963,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
964,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
965,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
966,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000000000
967,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000000880
968,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2040,A2,retrofit,residential,0.05105400304
969,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
970,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2040,A2,retrofit,residential,0.00000000000
971,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2040,A2,retrofit,residential,0.22857503282
972,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2040,A2,retrofit,residential,0.05953473444
973,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
974,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
975,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
976,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000000000
977,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000006962
978,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2040,A2,retrofit,residential,0.40843200767
979,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
980,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2040,A2,retrofit,residential,0.00000000000
981,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2040,A2,retrofit,residential,1.80773582909
982,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2040,A2,retrofit,residential,0.47627785613
983,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
984,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
985,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
986,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000000000
987,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000002075
988,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2040,A2,retrofit,residential,0.12101689317
989,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
990,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2040,A2,retrofit,residential,0.00000000000
991,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2040,A2,retrofit,residential,0.53871645802
992,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2040,A2,retrofit,residential,0.14111936712
993,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
994,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
995,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
996,"('all-year', 'all-week', 'night')",R1,2040,gasboiler,2040,A3,newcapa,residential,0.00000000000
997,"('all-year', 'all-week', 'night')",R1,2040,gasboiler,2040,A3,newcapa,residential,0.00000000000
998,"('all-year', 'all-week', 'morning')",R1,2040,gasboiler,2040,A3,newcapa,residential,0.00000000000
999,"('all-year', 'all-week', 'morning')",R1,2040,gasboiler,2040,A3,newcapa,residential,0.00000000000
1000,"('all-year', 'all-week', 'afternoon')",R1,2040,gasboiler,2040,A3,newcapa,residential,0.00000000000
1001,"('all-year', 'all-week', 'afternoon')",R1,2040,gasboiler,2040,A3,newcapa,residential,0.00000000000
1002,"('all-year', 'all-week', 'early-peak')",R1,2040,gasboiler,2040,A3,newcapa,residential,0.00000000000
1003,"('all-year', 'all-week', 'early-peak')",R1,2040,gasboiler,2040,A3,newcapa,residential,0.00000000000
1004,"('all-year', 'all-week', 'late-peak')",R1,2040,gasboiler,2040,A3,newcapa,residential,0.00000000000
1005,"('all-year', 'all-week', 'late-peak')",R1,2040,gasboiler,2040,A3,newcapa,residential,0.00000000000
1006,"('all-year', 'all-week', 'evening')",R1,2040,gasboiler,2040,A3,newcapa,residential,0.00000000000
1007,"('all-year', 'all-week', 'evening')",R1,2040,gasboiler,2040,A3,newcapa,residential,0.00000000000
1008,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2040,A3,retrofit,residential,0.00000000000
1009,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2040,A3,retrofit,residential,0.00000000264
1010,"('all-year', 'all-week', 'night')",R1,2030,gasboiler,2040,A3,retrofit,residential,0.00000000000
1011,"('all-year', 'all-week', 'night')",R1,2030,gasboiler,2040,A3,retrofit,residential,0.13931153527
1012,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2040,A3,retrofit,residential,0.00000000000
1013,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2040,A3,retrofit,residential,0.23095167875
1014,"('all-year', 'all-week', 'night')",R1,2040,gasboiler,2040,A3,retrofit,residential,0.00000000000
1015,"('all-year', 'all-week', 'night')",R1,2040,gasboiler,2040,A3,retrofit,residential,0.00000000000
1016,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2040,A3,retrofit,residential,0.00000000000
1017,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2040,A3,retrofit,residential,0.00000000880
1018,"('all-year', 'all-week', 'morning')",R1,2030,gasboiler,2040,A3,retrofit,residential,0.00000000000
1019,"('all-year', 'all-week', 'morning')",R1,2030,gasboiler,2040,A3,retrofit,residential,0.46487221302
1020,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2040,A3,retrofit,residential,0.00000000000
1021,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2040,A3,retrofit,residential,0.77066854369
1022,"('all-year', 'all-week', 'morning')",R1,2040,gasboiler,2040,A3,retrofit,residential,0.00000000000
