asset,year,region,installed,technology,capacity
45,2035,R2,2030,gas_stove,6.13330000000
45,2036,R2,2030,gas_stove,6.13330000000
45,2037,R2,2030,gas_stove,6.13330000000
45,2038,R2,2030,gas_stove,6.13330000000
45,2039,R2,2030,gas_stove,6.13330000000
45,2040,R2,2030,gas_stove,6.13330000000
45,2041,R2,2030,gas_stove,6.13330000000
47,2032,R2,2030,heatpump,7.20000000000
47,2033,R2,2030,heatpump,7.20000000000
47,2034,R2,2030,heatpump,7.20000000000
47,2035,R2,2030,heatpump,7.20000000000
47,2036,R2,2030,heatpump,7.20000000000
47,2037,R2,2030,heatpump,7.20000000000
47,2038,R2,2030,heatpump,7.20000000000
47,2039,R2,2030,heatpump,7.20000000000
47,2040,R2,2030,heatpump,7.20000000000
47,2041,R2,2030,heatpump,7.20000000000
