month,day,hour,technology,installed,supply
all-year,all-week,morning,heatpump,2030,0.39510000000
all-year,all-week,morning,heatpump,2032,0.18240000000
all-year,all-week,morning,heatpump,2034,0.18240000000
all-year,all-week,morning,heatpump,2026,0.12160000000
all-year,all-week,morning,heatpump,2028,0.15200000000
all-year,all-week,morning,heatpump,2030,0.39510000000
all-year,all-week,morning,heatpump,2032,0.18240000000
all-year,all-week,morning,heatpump,2034,0.18240000000
all-year,all-week,morning,heatpump,2028,0.15280000000
all-year,all-week,morning,heatpump,2030,0.39720000000
all-year,all-week,morning,heatpump,2032,0.18330000000
all-year,all-week,morning,heatpump,2034,0.18330000000
all-year,all-week,morning,heatpump,2036,0.18330000000
all-year,all-week,morning,heatpump,2028,0.15280000000
all-year,all-week,morning,heatpump,2030,0.39720000000
all-year,all-week,morning,heatpump,2032,0.18330000000
all-year,all-week,morning,heatpump,2034,0.18330000000
all-year,all-week,morning,heatpump,2036,0.18330000000
all-year,all-week,mid-afternoon,heatpump,2026,0.08510000000
all-year,all-week,mid-afternoon,heatpump,2028,0.10640000000
all-year,all-week,mid-afternoon,heatpump,2030,0.27660000000
all-year,all-week,mid-afternoon,heatpump,2032,0.12760000000
all-year,all-week,mid-afternoon,heatpump,2034,0.12760000000
all-year,all-week,mid-afternoon,heatpump,2026,0.08510000000
all-year,all-week,mid-afternoon,heatpump,2028,0.10640000000
all-year,all-week,mid-afternoon,heatpump,2030,0.27660000000
all-year,all-week,mid-afternoon,heatpump,2032,0.12760000000
all-year,all-week,mid-afternoon,heatpump,2034,0.12760000000
all-year,all-week,mid-afternoon,heatpump,2028,0.10690000000
all-year,all-week,mid-afternoon,heatpump,2030,0.27810000000
all-year,all-week,mid-afternoon,heatpump,2032,0.12830000000
all-year,all-week,mid-afternoon,heatpump,2034,0.12830000000
all-year,all-week,mid-afternoon,heatpump,2036,0.12830000000
all-year,all-week,mid-afternoon,heatpump,2028,0.10690000000
all-year,all-week,mid-afternoon,heatpump,2030,0.27810000000
all-year,all-week,mid-afternoon,heatpump,2032,0.12830000000
all-year,all-week,mid-afternoon,heatpump,2034,0.12830000000
all-year,all-week,mid-afternoon,heatpump,2036,0.12830000000
all-year,all-week,mid-afternoon,heatpump,2026,0.08510000000
all-year,all-week,mid-afternoon,heatpump,2028,0.10640000000
all-year,all-week,mid-afternoon,heatpump,2030,0.27660000000
all-year,all-week,mid-afternoon,heatpump,2032,0.12760000000
all-year,all-week,mid-afternoon,heatpump,2034,0.12760000000
all-year,all-week,mid-afternoon,heatpump,2026,0.08510000000
all-year,all-week,mid-afternoon,heatpump,2028,0.10640000000
all-year,all-week,mid-afternoon,heatpump,2030,0.27660000000
all-year,all-week,mid-afternoon,heatpump,2032,0.12760000000
all-year,all-week,mid-afternoon,heatpump,2034,0.12760000000
all-year,all-week,mid-afternoon,heatpump,2028,0.10690000000
all-year,all-week,mid-afternoon,heatpump,2030,0.27810000000
all-year,all-week,mid-afternoon,heatpump,2032,0.12830000000
all-year,all-week,mid-afternoon,heatpump,2034,0.12830000000
all-year,all-week,mid-afternoon,heatpump,2036,0.12830000000
all-year,all-week,mid-afternoon,heatpump,2028,0.10690000000
all-year,all-week,mid-afternoon,heatpump,2030,0.27810000000
all-year,all-week,mid-afternoon,heatpump,2032,0.12830000000
all-year,all-week,mid-afternoon,heatpump,2034,0.12830000000
all-year,all-week,mid-afternoon,heatpump,2036,0.12830000000
all-year,all-week,early-peak,heatpump,2026,0.12160000000
all-year,all-week,early-peak,heatpump,2028,0.15200000000
all-year,all-week,early-peak,heatpump,2030,0.39510000000
all-year,all-week,early-peak,heatpump,2032,0.18240000000
all-year,all-week,early-peak,heatpump,2034,0.18240000000
all-year,all-week,early-peak,heatpump,2026,0.12160000000
all-year,all-week,early-peak,heatpump,2028,0.15200000000
all-year,all-week,early-peak,heatpump,2030,0.39510000000
all-year,all-week,early-peak,heatpump,2032,0.18240000000
all-year,all-week,early-peak,heatpump,2034,0.18240000000
all-year,all-week,early-peak,heatpump,2028,0.15280000000
all-year,all-week,early-peak,heatpump,2030,0.39720000000
all-year,all-week,early-peak,heatpump,2032,0.18330000000
all-year,all-week,early-peak,heatpump,2034,0.18330000000
all-year,all-week,early-peak,heatpump,2036,0.18330000000
all-year,all-week,early-peak,heatpump,2028,0.15280000000
all-year,all-week,early-peak,heatpump,2030,0.39720000000
all-year,all-week,early-peak,heatpump,2032,0.18330000000
all-year,all-week,early-peak,heatpump,2034,0.18330000000
all-year,all-week,early-peak,heatpump,2036,0.18330000000
all-year,all-week,early-peak,heatpump,2026,0.12160000000
all-year,all-week,early-peak,heatpump,2028,0.15200000000
all-year,all-week,early-peak,heatpump,2030,0.39510000000
all-year,all-week,early-peak,heatpump,2032,0.18240000000
all-year,all-week,early-peak,heatpump,2034,0.18240000000
all-year,all-week,early-peak,heatpump,2026,0.12160000000
all-year,all-week,early-peak,heatpump,2028,0.15200000000
all-year,all-week,early-peak,heatpump,2030,0.39510000000
all-year,all-week,early-peak,heatpump,2032,0.18240000000
all-year,all-week,early-peak,heatpump,2034,0.18240000000
all-year,all-week,early-peak,heatpump,2028,0.15280000000
all-year,all-week,early-peak,heatpump,2030,0.39720000000
all-year,all-week,early-peak,heatpump,2032,0.18330000000
all-year,all-week,early-peak,heatpump,2034,0.18330000000
all-year,all-week,early-peak,heatpump,2036,0.18330000000
all-year,all-week,early-peak,heatpump,2028,0.15280000000
all-year,all-week,early-peak,heatpump,2030,0.39720000000
all-year,all-week,early-peak,heatpump,2032,0.18330000000
all-year,all-week,early-peak,heatpump,2034,0.18330000000
all-year,all-week,early-peak,heatpump,2036,0.18330000000
all-year,all-week,late-peak,heatpump,2026,0.25530000000
all-year,all-week,late-peak,heatpump,2028,0.31910000000
all-year,all-week,late-peak,heatpump,2030,0.82970000000
all-year,all-week,late-peak,heatpump,2032,0.38290000000
all-year,all-week,late-peak,heatpump,2034,0.38290000000
all-year,all-week,late-peak,heatpump,2026,0.25530000000
all-year,all-week,late-peak,heatpump,2028,0.31910000000
all-year,all-week,late-peak,heatpump,2030,0.82970000000
all-year,all-week,late-peak,heatpump,2032,0.38290000000
all-year,all-week,late-peak,heatpump,2034,0.38290000000
all-year,all-week,late-peak,heatpump,2028,0.32080000000
all-year,all-week,late-peak,heatpump,2030,0.83420000000
all-year,all-week,late-peak,heatpump,2032,0.38500000000
all-year,all-week,late-peak,heatpump,2034,0.38500000000
all-year,all-week,late-peak,heatpump,2036,0.38500000000
all-year,all-week,late-peak,heatpump,2028,0.32080000000
all-year,all-week,late-peak,heatpump,2030,0.83420000000
all-year,all-week,late-peak,heatpump,2032,0.38500000000
all-year,all-week,late-peak,heatpump,2034,0.38500000000
all-year,all-week,late-peak,heatpump,2036,0.38500000000
all-year,all-week,late-peak,heatpump,2026,0.25530000000
all-year,all-week,late-peak,heatpump,2028,0.31910000000
all-year,all-week,late-peak,heatpump,2030,0.82970000000
all-year,all-week,late-peak,heatpump,2032,0.38290000000
all-year,all-week,late-peak,heatpump,2034,0.38290000000
all-year,all-week,late-peak,heatpump,2026,0.25530000000
all-year,all-week,late-peak,heatpump,2028,0.31910000000
all-year,all-week,late-peak,heatpump,2030,0.82970000000
all-year,all-week,late-peak,heatpump,2032,0.38290000000
all-year,all-week,late-peak,heatpump,2034,0.38290000000
all-year,all-week,late-peak,heatpump,2028,0.32080000000
all-year,all-week,late-peak,heatpump,2030,0.83420000000
all-year,all-week,late-peak,heatpump,2032,0.38500000000
all-year,all-week,late-peak,heatpump,2034,0.38500000000
all-year,all-week,late-peak,heatpump,2036,0.38500000000
all-year,all-week,late-peak,heatpump,2028,0.32080000000
all-year,all-week,late-peak,heatpump,2030,0.83420000000
all-year,all-week,late-peak,heatpump,2032,0.38500000000
all-year,all-week,late-peak,heatpump,2034,0.38500000000
all-year,all-week,late-peak,heatpump,2036,0.38500000000
all-year,all-week,evening,heatpump,2026,0.17020000000
all-year,all-week,evening,heatpump,2028,0.21270000000
all-year,all-week,evening,heatpump,2030,0.55310000000
all-year,all-week,evening,heatpump,2032,0.25530000000
all-year,all-week,evening,heatpump,2034,0.25530000000
all-year,all-week,evening,heatpump,2026,0.17020000000
all-year,all-week,evening,heatpump,2028,0.21270000000
all-year,all-week,evening,heatpump,2030,0.55310000000
all-year,all-week,evening,heatpump,2032,0.25530000000
all-year,all-week,evening,heatpump,2034,0.25530000000
all-year,all-week,evening,heatpump,2028,0.21390000000
all-year,all-week,evening,heatpump,2030,0.55610000000
all-year,all-week,evening,heatpump,2032,0.25670000000
all-year,all-week,evening,heatpump,2034,0.25670000000
all-year,all-week,evening,heatpump,2036,0.25670000000
all-year,all-week,evening,heatpump,2028,0.21390000000
all-year,all-week,evening,heatpump,2030,0.55610000000
all-year,all-week,evening,heatpump,2032,0.25670000000
all-year,all-week,evening,heatpump,2034,0.25670000000
all-year,all-week,evening,heatpump,2036,0.25670000000
all-year,all-week,evening,heatpump,2026,0.17020000000
all-year,all-week,evening,heatpump,2028,0.21270000000
all-year,all-week,evening,heatpump,2030,0.55310000000
all-year,all-week,evening,heatpump,2032,0.25530000000
all-year,all-week,evening,heatpump,2034,0.25530000000
all-year,all-week,evening,heatpump,2026,0.17020000000
all-year,all-week,evening,heatpump,2028,0.21270000000
all-year,all-week,evening,heatpump,2030,0.55310000000
all-year,all-week,evening,heatpump,2032,0.25530000000
all-year,all-week,evening,heatpump,2034,0.25530000000
all-year,all-week,evening,heatpump,2028,0.21390000000
all-year,all-week,evening,heatpump,2030,0.55610000000
all-year,all-week,evening,heatpump,2032,0.25670000000
all-year,all-week,evening,heatpump,2034,0.25670000000
all-year,all-week,evening,heatpump,2036,0.25670000000
all-year,all-week,evening,heatpump,2028,0.21390000000
all-year,all-week,evening,heatpump,2030,0.55610000000
all-year,all-week,evening,heatpump,2032,0.25670000000
all-year,all-week,evening,heatpump,2034,0.25670000000
all-year,all-week,evening,heatpump,2036,0.25670000000
all-year,all-week,early-morning,heatpump,2026,0.17020000000
all-year,all-week,early-morning,heatpump,2028,0.21270000000
all-year,all-week,early-morning,heatpump,2030,0.55310000000
all-year,all-week,early-morning,heatpump,2032,0.25530000000
all-year,all-week,early-morning,heatpump,2034,0.25530000000
all-year,all-week,early-morning,heatpump,2026,0.17020000000
all-year,all-week,early-morning,heatpump,2028,0.21270000000
all-year,all-week,early-morning,heatpump,2030,0.55310000000
all-year,all-week,early-morning,heatpump,2032,0.25530000000
all-year,all-week,early-morning,heatpump,2034,0.25530000000
all-year,all-week,early-morning,heatpump,2028,0.21390000000
all-year,all-week,early-morning,heatpump,2030,0.55610000000
all-year,all-week,early-morning,heatpump,2032,0.25670000000
all-year,all-week,early-morning,heatpump,2034,0.25670000000
all-year,all-week,early-morning,heatpump,2036,0.25670000000
all-year,all-week,early-morning,heatpump,2028,0.21390000000
all-year,all-week,early-morning,heatpump,2030,0.55610000000
all-year,all-week,early-morning,heatpump,2032,0.25670000000
all-year,all-week,early-morning,heatpump,2034,0.25670000000
all-year,all-week,early-morning,heatpump,2036,0.25670000000
all-year,all-week,early-morning,heatpump,2026,0.17020000000
all-year,all-week,early-morning,heatpump,2028,0.21270000000
all-year,all-week,early-morning,heatpump,2030,0.55310000000
all-year,all-week,early-morning,heatpump,2032,0.25530000000
all-year,all-week,early-morning,heatpump,2034,0.25530000000
all-year,all-week,early-morning,heatpump,2026,0.17020000000
all-year,all-week,early-morning,heatpump,2028,0.21270000000
all-year,all-week,early-morning,heatpump,2030,0.55310000000
all-year,all-week,early-morning,heatpump,2032,0.25530000000
all-year,all-week,early-morning,heatpump,2034,0.25530000000
all-year,all-week,early-morning,heatpump,2028,0.21390000000
all-year,all-week,early-morning,heatpump,2030,0.55610000000
all-year,all-week,early-morning,heatpump,2032,0.25670000000
all-year,all-week,early-morning,heatpump,2034,0.25670000000
all-year,all-week,early-morning,heatpump,2036,0.25670000000
all-year,all-week,early-morning,heatpump,2028,0.21390000000
all-year,all-week,early-morning,heatpump,2030,0.55610000000
all-year,all-week,early-morning,heatpump,2032,0.25670000000
all-year,all-week,early-morning,heatpump,2034,0.25670000000
all-year,all-week,early-morning,heatpump,2036,0.25670000000
all-year,all-week,late-afternoon,heatpump,2026,0.17020000000
all-year,all-week,late-afternoon,heatpump,2028,0.21270000000
all-year,all-week,late-afternoon,heatpump,2030,0.55310000000
all-year,all-week,late-afternoon,heatpump,2032,0.25530000000
all-year,all-week,late-afternoon,heatpump,2034,0.25530000000
all-year,all-week,late-afternoon,heatpump,2026,0.17020000000
all-year,all-week,late-afternoon,heatpump,2028,0.21270000000
all-year,all-week,late-afternoon,heatpump,2030,0.55310000000
all-year,all-week,late-afternoon,heatpump,2032,0.25530000000
all-year,all-week,late-afternoon,heatpump,2034,0.25530000000
all-year,all-week,late-afternoon,heatpump,2028,0.21390000000
all-year,all-week,late-afternoon,heatpump,2030,0.55610000000
all-year,all-week,late-afternoon,heatpump,2032,0.25670000000
all-year,all-week,late-afternoon,heatpump,2034,0.25670000000
all-year,all-week,late-afternoon,heatpump,2036,0.25670000000
all-year,all-week,late-afternoon,heatpump,2028,0.21390000000
all-year,all-week,late-afternoon,heatpump,2030,0.55610000000
all-year,all-week,late-afternoon,heatpump,2032,0.25670000000
all-year,all-week,late-afternoon,heatpump,2034,0.25670000000
all-year,all-week,late-afternoon,heatpump,2036,0.25670000000
all-year,all-week,late-afternoon,heatpump,2026,0.17020000000
all-year,all-week,late-afternoon,heatpump,2028,0.21270000000
all-year,all-week,late-afternoon,heatpump,2030,0.55310000000
all-year,all-week,late-afternoon,heatpump,2032,0.25530000000
all-year,all-week,late-afternoon,heatpump,2034,0.25530000000
all-year,all-week,late-afternoon,heatpump,2026,0.17020000000
all-year,all-week,late-afternoon,heatpump,2028,0.21270000000
all-year,all-week,late-afternoon,heatpump,2030,0.55310000000
all-year,all-week,late-afternoon,heatpump,2032,0.25530000000
all-year,all-week,late-afternoon,heatpump,2034,0.25530000000
all-year,all-week,late-afternoon,heatpump,2028,0.21390000000
all-year,all-week,late-afternoon,heatpump,2030,0.55610000000
all-year,all-week,late-afternoon,heatpump,2032,0.25670000000
all-year,all-week,late-afternoon,heatpump,2034,0.25670000000
all-year,all-week,late-afternoon,heatpump,2036,0.25670000000
all-year,all-week,late-afternoon,heatpump,2028,0.21390000000
all-year,all-week,late-afternoon,heatpump,2030,0.55610000000
all-year,all-week,late-afternoon,heatpump,2032,0.25670000000
all-year,all-week,late-afternoon,heatpump,2034,0.25670000000
all-year,all-week,late-afternoon,heatpump,2036,0.25670000000
