timeslice,commodity,region,year,asset,month,day,hour,technology,installed,supply
0,heat,R2,2032,11,all-year,all-week,night,heatpump,2026,0.08400000000
0,heat,R2,2032,12,all-year,all-week,night,heatpump,2028,0.10500000000
0,heat,R2,2032,13,all-year,all-week,night,heatpump,2030,0.27300000000
1,heat,R1,2030,1,all-year,all-week,morning,heatpump,2020,0.32740000000
1,heat,R1,2030,2,all-year,all-week,morning,heatpump,2022,0.11900000000
1,heat,R1,2030,3,all-year,all-week,morning,heatpump,2024,0.11900000000
1,heat,R1,2030,4,all-year,all-week,morning,heatpump,2026,0.11900000000
1,heat,R1,2030,5,all-year,all-week,morning,heatpump,2028,0.14880000000
1,heat,R1,2030,8,all-year,all-week,morning,heatpump,2020,0.32740000000
1,heat,R1,2030,9,all-year,all-week,morning,heatpump,2022,0.11900000000
1,heat,R1,2030,10,all-year,all-week,morning,heatpump,2024,0.11900000000
1,heat,R1,2030,11,all-year,all-week,morning,heatpump,2026,0.11900000000
1,heat,R1,2030,12,all-year,all-week,morning,heatpump,2028,0.14880000000
1,heat,R1,2032,2,all-year,all-week,morning,heatpump,2022,0.12000000000
1,heat,R1,2032,3,all-year,all-week,morning,heatpump,2024,0.12000000000
1,heat,R1,2032,4,all-year,all-week,morning,heatpump,2026,0.12000000000
1,heat,R1,2032,5,all-year,all-week,morning,heatpump,2028,0.15000000000
1,heat,R1,2032,6,all-year,all-week,morning,heatpump,2030,0.39000000000
1,heat,R1,2032,9,all-year,all-week,morning,heatpump,2022,0.12000000000
1,heat,R1,2032,10,all-year,all-week,morning,heatpump,2024,0.12000000000
1,heat,R1,2032,11,all-year,all-week,morning,heatpump,2026,0.12000000000
1,heat,R1,2032,12,all-year,all-week,morning,heatpump,2028,0.15000000000
1,heat,R1,2032,13,all-year,all-week,morning,heatpump,2030,0.39000000000
1,heat,R2,2030,1,all-year,all-week,morning,heatpump,2020,0.32740000000
1,heat,R2,2030,2,all-year,all-week,morning,heatpump,2022,0.11900000000
1,heat,R2,2030,3,all-year,all-week,morning,heatpump,2024,0.11900000000
1,heat,R2,2030,4,all-year,all-week,morning,heatpump,2026,0.11900000000
1,heat,R2,2030,5,all-year,all-week,morning,heatpump,2028,0.14880000000
1,heat,R2,2030,8,all-year,all-week,morning,heatpump,2020,0.32740000000
1,heat,R2,2030,9,all-year,all-week,morning,heatpump,2022,0.11900000000
1,heat,R2,2030,10,all-year,all-week,morning,heatpump,2024,0.11900000000
1,heat,R2,2030,11,all-year,all-week,morning,heatpump,2026,0.11900000000
1,heat,R2,2030,12,all-year,all-week,morning,heatpump,2028,0.14880000000
1,heat,R2,2032,2,all-year,all-week,morning,heatpump,2022,0.12000000000
1,heat,R2,2032,3,all-year,all-week,morning,heatpump,2024,0.12000000000
1,heat,R2,2032,4,all-year,all-week,morning,heatpump,2026,0.12000000000
1,heat,R2,2032,5,all-year,all-week,morning,heatpump,2028,0.15000000000
1,heat,R2,2032,6,all-year,all-week,morning,heatpump,2030,0.39000000000
1,heat,R2,2032,9,all-year,all-week,morning,heatpump,2022,0.12000000000
1,heat,R2,2032,10,all-year,all-week,morning,heatpump,2024,0.12000000000
1,heat,R2,2032,11,all-year,all-week,morning,heatpump,2026,0.12000000000
1,heat,R2,2032,12,all-year,all-week,morning,heatpump,2028,0.15000000000
1,heat,R2,2032,13,all-year,all-week,morning,heatpump,2030,0.39000000000
2,heat,R1,2030,1,all-year,all-week,mid-afternoon,heatpump,2020,0.22920000000
2,heat,R1,2030,2,all-year,all-week,mid-afternoon,heatpump,2022,0.08330000000
2,heat,R1,2030,3,all-year,all-week,mid-afternoon,heatpump,2024,0.08330000000
2,heat,R1,2030,4,all-year,all-week,mid-afternoon,heatpump,2026,0.08330000000
2,heat,R1,2030,5,all-year,all-week,mid-afternoon,heatpump,2028,0.10420000000
2,heat,R1,2030,8,all-year,all-week,mid-afternoon,heatpump,2020,0.22920000000
2,heat,R1,2030,9,all-year,all-week,mid-afternoon,heatpump,2022,0.08330000000
2,heat,R1,2030,10,all-year,all-week,mid-afternoon,heatpump,2024,0.08330000000
2,heat,R1,2030,11,all-year,all-week,mid-afternoon,heatpump,2026,0.08330000000
2,heat,R1,2030,12,all-year,all-week,mid-afternoon,heatpump,2028,0.10420000000
2,heat,R1,2032,2,all-year,all-week,mid-afternoon,heatpump,2022,0.08400000000
2,heat,R1,2032,3,all-year,all-week,mid-afternoon,heatpump,2024,0.08400000000
2,heat,R1,2032,4,all-year,all-week,mid-afternoon,heatpump,2026,0.08400000000
2,heat,R1,2032,5,all-year,all-week,mid-afternoon,heatpump,2028,0.10500000000
2,heat,R1,2032,6,all-year,all-week,mid-afternoon,heatpump,2030,0.27300000000
2,heat,R1,2032,9,all-year,all-week,mid-afternoon,heatpump,2022,0.08400000000
2,heat,R1,2032,10,all-year,all-week,mid-afternoon,heatpump,2024,0.08400000000
2,heat,R1,2032,11,all-year,all-week,mid-afternoon,heatpump,2026,0.08400000000
2,heat,R1,2032,12,all-year,all-week,mid-afternoon,heatpump,2028,0.10500000000
2,heat,R1,2032,13,all-year,all-week,mid-afternoon,heatpump,2030,0.27300000000
2,heat,R2,2030,1,all-year,all-week,mid-afternoon,heatpump,2020,0.22920000000
2,heat,R2,2030,2,all-year,all-week,mid-afternoon,heatpump,2022,0.08330000000
2,heat,R2,2030,3,all-year,all-week,mid-afternoon,heatpump,2024,0.08330000000
2,heat,R2,2030,4,all-year,all-week,mid-afternoon,heatpump,2026,0.08330000000
2,heat,R2,2030,5,all-year,all-week,mid-afternoon,heatpump,2028,0.10420000000
2,heat,R2,2030,8,all-year,all-week,mid-afternoon,heatpump,2020,0.22920000000
2,heat,R2,2030,9,all-year,all-week,mid-afternoon,heatpump,2022,0.08330000000
2,heat,R2,2030,10,all-year,all-week,mid-afternoon,heatpump,2024,0.08330000000
2,heat,R2,2030,11,all-year,all-week,mid-afternoon,heatpump,2026,0.08330000000
2,heat,R2,2030,12,all-year,all-week,mid-afternoon,heatpump,2028,0.10420000000
2,heat,R2,2032,2,all-year,all-week,mid-afternoon,heatpump,2022,0.08400000000
2,heat,R2,2032,3,all-year,all-week,mid-afternoon,heatpump,2024,0.08400000000
2,heat,R2,2032,4,all-year,all-week,mid-afternoon,heatpump,2026,0.08400000000
2,heat,R2,2032,5,all-year,all-week,mid-afternoon,heatpump,2028,0.10500000000
2,heat,R2,2032,6,all-year,all-week,mid-afternoon,heatpump,2030,0.27300000000
2,heat,R2,2032,9,all-year,all-week,mid-afternoon,heatpump,2022,0.08400000000
2,heat,R2,2032,10,all-year,all-week,mid-afternoon,heatpump,2024,0.08400000000
2,heat,R2,2032,11,all-year,all-week,mid-afternoon,heatpump,2026,0.08400000000
2,heat,R2,2032,12,all-year,all-week,mid-afternoon,heatpump,2028,0.10500000000
2,heat,R2,2032,13,all-year,all-week,mid-afternoon,heatpump,2030,0.27300000000
3,heat,R1,2030,1,all-year,all-week,early-peak,heatpump,2020,0.32740000000
3,heat,R1,2030,2,all-year,all-week,early-peak,heatpump,2022,0.11900000000
3,heat,R1,2030,3,all-year,all-week,early-peak,heatpump,2024,0.11900000000
3,heat,R1,2030,4,all-year,all-week,early-peak,heatpump,2026,0.11900000000
3,heat,R1,2030,5,all-year,all-week,early-peak,heatpump,2028,0.14880000000
3,heat,R1,2030,8,all-year,all-week,early-peak,heatpump,2020,0.32740000000
3,heat,R1,2030,9,all-year,all-week,early-peak,heatpump,2022,0.11900000000
3,heat,R1,2030,10,all-year,all-week,early-peak,heatpump,2024,0.11900000000
3,heat,R1,2030,11,all-year,all-week,early-peak,heatpump,2026,0.11900000000
3,heat,R1,2030,12,all-year,all-week,early-peak,heatpump,2028,0.14880000000
3,heat,R1,2032,2,all-year,all-week,early-peak,heatpump,2022,0.12000000000
3,heat,R1,2032,3,all-year,all-week,early-peak,heatpump,2024,0.12000000000
3,heat,R1,2032,4,all-year,all-week,early-peak,heatpump,2026,0.12000000000
3,heat,R1,2032,5,all-year,all-week,early-peak,heatpump,2028,0.15000000000
3,heat,R1,2032,6,all-year,all-week,early-peak,heatpump,2030,0.39000000000
3,heat,R1,2032,9,all-year,all-week,early-peak,heatpump,2022,0.12000000000
3,heat,R1,2032,10,all-year,all-week,early-peak,heatpump,2024,0.12000000000
3,heat,R1,2032,11,all-year,all-week,early-peak,heatpump,2026,0.12000000000
3,heat,R1,2032,12,all-year,all-week,early-peak,heatpump,2028,0.15000000000
3,heat,R1,2032,13,all-year,all-week,early-peak,heatpump,2030,0.39000000000
3,heat,R2,2030,1,all-year,all-week,early-peak,heatpump,2020,0.32740000000
3,heat,R2,2030,2,all-year,all-week,early-peak,heatpump,2022,0.11900000000
3,heat,R2,2030,3,all-year,all-week,early-peak,heatpump,2024,0.11900000000
3,heat,R2,2030,4,all-year,all-week,early-peak,heatpump,2026,0.11900000000
3,heat,R2,2030,5,all-year,all-week,early-peak,heatpump,2028,0.14880000000
3,heat,R2,2030,8,all-year,all-week,early-peak,heatpump,2020,0.32740000000
3,heat,R2,2030,9,all-year,all-week,early-peak,heatpump,2022,0.11900000000
3,heat,R2,2030,10,all-year,all-week,early-peak,heatpump,2024,0.11900000000
3,heat,R2,2030,11,all-year,all-week,early-peak,heatpump,2026,0.11900000000
3,heat,R2,2030,12,all-year,all-week,early-peak,heatpump,2028,0.14880000000
3,heat,R2,2032,2,all-year,all-week,early-peak,heatpump,2022,0.12000000000
3,heat,R2,2032,3,all-year,all-week,early-peak,heatpump,2024,0.12000000000
3,heat,R2,2032,4,all-year,all-week,early-peak,heatpump,2026,0.12000000000
3,heat,R2,2032,5,all-year,all-week,early-peak,heatpump,2028,0.15000000000
3,heat,R2,2032,6,all-year,all-week,early-peak,heatpump,2030,0.39000000000
3,heat,R2,2032,9,all-year,all-week,early-peak,heatpump,2022,0.12000000000
3,heat,R2,2032,10,all-year,all-week,early-peak,heatpump,2024,0.12000000000
3,heat,R2,2032,11,all-year,all-week,early-peak,heatpump,2026,0.12000000000
3,heat,R2,2032,12,all-year,all-week,early-peak,heatpump,2028,0.15000000000
3,heat,R2,2032,13,all-year,all-week,early-peak,heatpump,2030,0.39000000000
4,heat,R1,2030,1,all-year,all-week,late-peak,heatpump,2020,0.68750000000
4,heat,R1,2030,2,all-year,all-week,late-peak,heatpump,2022,0.25000000000
4,heat,R1,2030,3,all-year,all-week,late-peak,heatpump,2024,0.25000000000
4,heat,R1,2030,4,all-year,all-week,late-peak,heatpump,2026,0.25000000000
4,heat,R1,2030,5,all-year,all-week,late-peak,heatpump,2028,0.31250000000
4,heat,R1,2030,8,all-year,all-week,late-peak,heatpump,2020,0.68750000000
4,heat,R1,2030,9,all-year,all-week,late-peak,heatpump,2022,0.25000000000
4,heat,R1,2030,10,all-year,all-week,late-peak,heatpump,2024,0.25000000000
4,heat,R1,2030,11,all-year,all-week,late-peak,heatpump,2026,0.25000000000
4,heat,R1,2030,12,all-year,all-week,late-peak,heatpump,2028,0.31250000000
4,heat,R1,2032,2,all-year,all-week,late-peak,heatpump,2022,0.25200000000
4,heat,R1,2032,3,all-year,all-week,late-peak,heatpump,2024,0.25200000000
4,heat,R1,2032,4,all-year,all-week,late-peak,heatpump,2026,0.25200000000
4,heat,R1,2032,5,all-year,all-week,late-peak,heatpump,2028,0.31500000000
4,heat,R1,2032,6,all-year,all-week,late-peak,heatpump,2030,0.81900000000
4,heat,R1,2032,9,all-year,all-week,late-peak,heatpump,2022,0.25200000000
4,heat,R1,2032,10,all-year,all-week,late-peak,heatpump,2024,0.25200000000
4,heat,R1,2032,11,all-year,all-week,late-peak,heatpump,2026,0.25200000000
4,heat,R1,2032,12,all-year,all-week,late-peak,heatpump,2028,0.31500000000
4,heat,R1,2032,13,all-year,all-week,late-peak,heatpump,2030,0.81900000000
4,heat,R2,2030,1,all-year,all-week,late-peak,heatpump,2020,0.68750000000
4,heat,R2,2030,2,all-year,all-week,late-peak,heatpump,2022,0.25000000000
4,heat,R2,2030,3,all-year,all-week,late-peak,heatpump,2024,0.25000000000
4,heat,R2,2030,4,all-year,all-week,late-peak,heatpump,2026,0.25000000000
4,heat,R2,2030,5,all-year,all-week,late-peak,heatpump,2028,0.31250000000
4,heat,R2,2030,8,all-year,all-week,late-peak,heatpump,2020,0.68750000000
4,heat,R2,2030,9,all-year,all-week,late-peak,heatpump,2022,0.25000000000
4,heat,R2,2030,10,all-year,all-week,late-peak,heatpump,2024,0.25000000000
4,heat,R2,2030,11,all-year,all-week,late-peak,heatpump,2026,0.25000000000
4,heat,R2,2030,12,all-year,all-week,late-peak,heatpump,2028,0.31250000000
4,heat,R2,2032,2,all-year,all-week,late-peak,heatpump,2022,0.25200000000
4,heat,R2,2032,3,all-year,all-week,late-peak,heatpump,2024,0.25200000000
4,heat,R2,2032,4,all-year,all-week,late-peak,heatpump,2026,0.25200000000
4,heat,R2,2032,5,all-year,all-week,late-peak,heatpump,2028,0.31500000000
4,heat,R2,2032,6,all-year,all-week,late-peak,heatpump,2030,0.81900000000
4,heat,R2,2032,9,all-year,all-week,late-peak,heatpump,2022,0.25200000000
4,heat,R2,2032,10,all-year,all-week,late-peak,heatpump,2024,0.25200000000
4,heat,R2,2032,11,all-year,all-week,late-peak,heatpump,2026,0.25200000000
4,heat,R2,2032,12,all-year,all-week,late-peak,heatpump,2028,0.31500000000
4,heat,R2,2032,13,all-year,all-week,late-peak,heatpump,2030,0.81900000000
5,heat,R1,2030,1,all-year,all-week,evening,heatpump,2020,0.45830000000
5,heat,R1,2030,2,all-year,all-week,evening,heatpump,2022,0.16670000000
5,heat,R1,2030,3,all-year,all-week,evening,heatpump,2024,0.16670000000
5,heat,R1,2030,4,all-year,all-week,evening,heatpump,2026,0.16670000000
5,heat,R1,2030,5,all-year,all-week,evening,heatpump,2028,0.20830000000
5,heat,R1,2030,8,all-year,all-week,evening,heatpump,2020,0.45830000000
5,heat,R1,2030,9,all-year,all-week,evening,heatpump,2022,0.16670000000
5,heat,R1,2030,10,all-year,all-week,evening,heatpump,2024,0.16670000000
5,heat,R1,2030,11,all-year,all-week,evening,heatpump,2026,0.16670000000
5,heat,R1,2030,12,all-year,all-week,evening,heatpump,2028,0.20830000000
5,heat,R1,2032,2,all-year,all-week,evening,heatpump,2022,0.16800000000
5,heat,R1,2032,3,all-year,all-week,evening,heatpump,2024,0.16800000000
5,heat,R1,2032,4,all-year,all-week,evening,heatpump,2026,0.16800000000
5,heat,R1,2032,5,all-year,all-week,evening,heatpump,2028,0.21000000000
5,heat,R1,2032,6,all-year,all-week,evening,heatpump,2030,0.54600000000
5,heat,R1,2032,9,all-year,all-week,evening,heatpump,2022,0.16800000000
5,heat,R1,2032,10,all-year,all-week,evening,heatpump,2024,0.16800000000
5,heat,R1,2032,11,all-year,all-week,evening,heatpump,2026,0.16800000000
5,heat,R1,2032,12,all-year,all-week,evening,heatpump,2028,0.21000000000
5,heat,R1,2032,13,all-year,all-week,evening,heatpump,2030,0.54600000000
5,heat,R2,2030,1,all-year,all-week,evening,heatpump,2020,0.45830000000
5,heat,R2,2030,2,all-year,all-week,evening,heatpump,2022,0.16670000000
5,heat,R2,2030,3,all-year,all-week,evening,heatpump,2024,0.16670000000
5,heat,R2,2030,4,all-year,all-week,evening,heatpump,2026,0.16670000000
5,heat,R2,2030,5,all-year,all-week,evening,heatpump,2028,0.20830000000
5,heat,R2,2030,8,all-year,all-week,evening,heatpump,2020,0.45830000000
5,heat,R2,2030,9,all-year,all-week,evening,heatpump,2022,0.16670000000
5,heat,R2,2030,10,all-year,all-week,evening,heatpump,2024,0.16670000000
5,heat,R2,2030,11,all-year,all-week,evening,heatpump,2026,0.16670000000
5,heat,R2,2030,12,all-year,all-week,evening,heatpump,2028,0.20830000000
5,heat,R2,2032,2,all-year,all-week,evening,heatpump,2022,0.16800000000
5,heat,R2,2032,3,all-year,all-week,evening,heatpump,2024,0.16800000000
5,heat,R2,2032,4,all-year,all-week,evening,heatpump,2026,0.16800000000
5,heat,R2,2032,5,all-year,all-week,evening,heatpump,2028,0.21000000000
5,heat,R2,2032,6,all-year,all-week,evening,heatpump,2030,0.54600000000
5,heat,R2,2032,9,all-year,all-week,evening,heatpump,2022,0.16800000000
5,heat,R2,2032,10,all-year,all-week,evening,heatpump,2024,0.16800000000
5,heat,R2,2032,11,all-year,all-week,evening,heatpump,2026,0.16800000000
5,heat,R2,2032,12,all-year,all-week,evening,heatpump,2028,0.21000000000
5,heat,R2,2032,13,all-year,all-week,evening,heatpump,2030,0.54600000000
6,heat,R1,2030,1,all-year,all-week,early-morning,heatpump,2020,0.45830000000
6,heat,R1,2030,2,all-year,all-week,early-morning,heatpump,2022,0.16670000000
6,heat,R1,2030,3,all-year,all-week,early-morning,heatpump,2024,0.16670000000
6,heat,R1,2030,4,all-year,all-week,early-morning,heatpump,2026,0.16670000000
6,heat,R1,2030,5,all-year,all-week,early-morning,heatpump,2028,0.20830000000
6,heat,R1,2030,8,all-year,all-week,early-morning,heatpump,2020,0.45830000000
6,heat,R1,2030,9,all-year,all-week,early-morning,heatpump,2022,0.16670000000
6,heat,R1,2030,10,all-year,all-week,early-morning,heatpump,2024,0.16670000000
6,heat,R1,2030,11,all-year,all-week,early-morning,heatpump,2026,0.16670000000
6,heat,R1,2030,12,all-year,all-week,early-morning,heatpump,2028,0.20830000000
6,heat,R1,2032,2,all-year,all-week,early-morning,heatpump,2022,0.16800000000
6,heat,R1,2032,3,all-year,all-week,early-morning,heatpump,2024,0.16800000000
6,heat,R1,2032,4,all-year,all-week,early-morning,heatpump,2026,0.16800000000
6,heat,R1,2032,5,all-year,all-week,early-morning,heatpump,2028,0.21000000000
6,heat,R1,2032,6,all-year,all-week,early-morning,heatpump,2030,0.54600000000
6,heat,R1,2032,9,all-year,all-week,early-morning,heatpump,2022,0.16800000000
6,heat,R1,2032,10,all-year,all-week,early-morning,heatpump,2024,0.16800000000
6,heat,R1,2032,11,all-year,all-week,early-morning,heatpump,2026,0.16800000000
6,heat,R1,2032,12,all-year,all-week,early-morning,heatpump,2028,0.21000000000
6,heat,R1,2032,13,all-year,all-week,early-morning,heatpump,2030,0.54600000000
6,heat,R2,2030,1,all-year,all-week,early-morning,heatpump,2020,0.45830000000
6,heat,R2,2030,2,all-year,all-week,early-morning,heatpump,2022,0.16670000000
6,heat,R2,2030,3,all-year,all-week,early-morning,heatpump,2024,0.16670000000
6,heat,R2,2030,4,all-year,all-week,early-morning,heatpump,2026,0.16670000000
6,heat,R2,2030,5,all-year,all-week,early-morning,heatpump,2028,0.20830000000
6,heat,R2,2030,8,all-year,all-week,early-morning,heatpump,2020,0.45830000000
6,heat,R2,2030,9,all-year,all-week,early-morning,heatpump,2022,0.16670000000
6,heat,R2,2030,10,all-year,all-week,early-morning,heatpump,2024,0.16670000000
6,heat,R2,2030,11,all-year,all-week,early-morning,heatpump,2026,0.16670000000
6,heat,R2,2030,12,all-year,all-week,early-morning,heatpump,2028,0.20830000000
6,heat,R2,2032,2,all-year,all-week,early-morning,heatpump,2022,0.16800000000
6,heat,R2,2032,3,all-year,all-week,early-morning,heatpump,2024,0.16800000000
6,heat,R2,2032,4,all-year,all-week,early-morning,heatpump,2026,0.16800000000
6,heat,R2,2032,5,all-year,all-week,early-morning,heatpump,2028,0.21000000000
6,heat,R2,2032,6,all-year,all-week,early-morning,heatpump,2030,0.54600000000
6,heat,R2,2032,9,all-year,all-week,early-morning,heatpump,2022,0.16800000000
6,heat,R2,2032,10,all-year,all-week,early-morning,heatpump,2024,0.16800000000
6,heat,R2,2032,11,all-year,all-week,early-morning,heatpump,2026,0.16800000000
6,heat,R2,2032,12,all-year,all-week,early-morning,heatpump,2028,0.21000000000
6,heat,R2,2032,13,all-year,all-week,early-morning,heatpump,2030,0.54600000000
7,heat,R1,2030,1,all-year,all-week,late-afternoon,heatpump,2020,0.45830000000
7,heat,R1,2030,2,all-year,all-week,late-afternoon,heatpump,2022,0.16670000000
7,heat,R1,2030,3,all-year,all-week,late-afternoon,heatpump,2024,0.16670000000
7,heat,R1,2030,4,all-year,all-week,late-afternoon,heatpump,2026,0.16670000000
7,heat,R1,2030,5,all-year,all-week,late-afternoon,heatpump,2028,0.20830000000
7,heat,R1,2030,8,all-year,all-week,late-afternoon,heatpump,2020,0.45830000000
7,heat,R1,2030,9,all-year,all-week,late-afternoon,heatpump,2022,0.16670000000
7,heat,R1,2030,10,all-year,all-week,late-afternoon,heatpump,2024,0.16670000000
7,heat,R1,2030,11,all-year,all-week,late-afternoon,heatpump,2026,0.16670000000
7,heat,R1,2030,12,all-year,all-week,late-afternoon,heatpump,2028,0.20830000000
7,heat,R1,2032,2,all-year,all-week,late-afternoon,heatpump,2022,0.16800000000
7,heat,R1,2032,3,all-year,all-week,late-afternoon,heatpump,2024,0.16800000000
7,heat,R1,2032,4,all-year,all-week,late-afternoon,heatpump,2026,0.16800000000
7,heat,R1,2032,5,all-year,all-week,late-afternoon,heatpump,2028,0.21000000000
7,heat,R1,2032,6,all-year,all-week,late-afternoon,heatpump,2030,0.54600000000
7,heat,R1,2032,9,all-year,all-week,late-afternoon,heatpump,2022,0.16800000000
7,heat,R1,2032,10,all-year,all-week,late-afternoon,heatpump,2024,0.16800000000
7,heat,R1,2032,11,all-year,all-week,late-afternoon,heatpump,2026,0.16800000000
7,heat,R1,2032,12,all-year,all-week,late-afternoon,heatpump,2028,0.21000000000
7,heat,R1,2032,13,all-year,all-week,late-afternoon,heatpump,2030,0.54600000000
7,heat,R2,2030,1,all-year,all-week,late-afternoon,heatpump,2020,0.45830000000
7,heat,R2,2030,2,all-year,all-week,late-afternoon,heatpump,2022,0.16670000000
7,heat,R2,2030,3,all-year,all-week,late-afternoon,heatpump,2024,0.16670000000
7,heat,R2,2030,4,all-year,all-week,late-afternoon,heatpump,2026,0.16670000000
7,heat,R2,2030,5,all-year,all-week,late-afternoon,heatpump,2028,0.20830000000
7,heat,R2,2030,8,all-year,all-week,late-afternoon,heatpump,2020,0.45830000000
7,heat,R2,2030,9,all-year,all-week,late-afternoon,heatpump,2022,0.16670000000
7,heat,R2,2030,10,all-year,all-week,late-afternoon,heatpump,2024,0.16670000000
7,heat,R2,2030,11,all-year,all-week,late-afternoon,heatpump,2026,0.16670000000
7,heat,R2,2030,12,all-year,all-week,late-afternoon,heatpump,2028,0.20830000000
7,heat,R2,2032,2,all-year,all-week,late-afternoon,heatpump,2022,0.16800000000
7,heat,R2,2032,3,all-year,all-week,late-afternoon,heatpump,2024,0.16800000000
7,heat,R2,2032,4,all-year,all-week,late-afternoon,heatpump,2026,0.16800000000
7,heat,R2,2032,5,all-year,all-week,late-afternoon,heatpump,2028,0.21000000000
7,heat,R2,2032,6,all-year,all-week,late-afternoon,heatpump,2030,0.54600000000
7,heat,R2,2032,9,all-year,all-week,late-afternoon,heatpump,2022,0.16800000000
7,heat,R2,2032,10,all-year,all-week,late-afternoon,heatpump,2024,0.16800000000
7,heat,R2,2032,11,all-year,all-week,late-afternoon,heatpump,2026,0.16800000000
7,heat,R2,2032,12,all-year,all-week,late-afternoon,heatpump,2028,0.21000000000
7,heat,R2,2032,13,all-year,all-week,late-afternoon,heatpump,2030,0.54600000000
