,timeslice,commodity,region,installed,technology,year,agent,category,sector,consumption
208,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.30644502255
209,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.61539497745
210,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.08350000000
211,"('all-year', 'all-week', 'morning')",gas,R1,2035.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.33065999048
212,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.20429668170
213,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.41026331830
214,"('all-year', 'all-week', 'afternoon')",gas,R1,2030.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.05566666667
215,"('all-year', 'all-week', 'afternoon')",gas,R1,2035.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.22043999365
216,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.30644502255
217,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.61539497745
218,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.08350000000
219,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.33065999048
220,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.61289004509
221,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,1.23078995491
222,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.16700000000
223,"('all-year', 'all-week', 'late-peak')",gas,R1,2035.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.66131998096
224,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.40859336339
225,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.82052663661
226,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.11133333333
227,"('all-year', 'all-week', 'evening')",gas,R1,2035.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.44087998731
228,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000000771
229,"('all-year', 'all-week', 'night')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.23286666401
230,"('all-year', 'all-week', 'night')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.16380000000
231,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000001157
232,"('all-year', 'all-week', 'morning')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.34929999601
233,"('all-year', 'all-week', 'morning')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.24570000000
234,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000000771
235,"('all-year', 'all-week', 'afternoon')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.23286666401
236,"('all-year', 'all-week', 'afternoon')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.16380000000
237,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000001157
238,"('all-year', 'all-week', 'early-peak')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.34929999601
239,"('all-year', 'all-week', 'early-peak')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.24570000000
240,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000002314
241,"('all-year', 'all-week', 'late-peak')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.69859999202
242,"('all-year', 'all-week', 'late-peak')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.49140000000
243,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000001543
244,"('all-year', 'all-week', 'evening')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.46573332801
245,"('all-year', 'all-week', 'evening')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.32760000000
246,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000331
247,"('all-year', 'all-week', 'night')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.09979999886
248,"('all-year', 'all-week', 'night')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.07020000000
249,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000496
250,"('all-year', 'all-week', 'morning')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.14969999829
251,"('all-year', 'all-week', 'morning')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.10530000000
252,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000331
253,"('all-year', 'all-week', 'afternoon')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.09979999886
254,"('all-year', 'all-week', 'afternoon')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.07020000000
255,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000496
256,"('all-year', 'all-week', 'early-peak')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.14969999829
257,"('all-year', 'all-week', 'early-peak')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.10530000000
258,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000992
259,"('all-year', 'all-week', 'late-peak')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.29939999658
260,"('all-year', 'all-week', 'late-peak')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.21060000000
261,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000661
262,"('all-year', 'all-week', 'evening')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.19959999772
263,"('all-year', 'all-week', 'evening')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.14040000000
264,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.20429668170
265,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.41026331830
266,"('all-year', 'all-week', 'night')",gas,R1,2030.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.05566666667
267,"('all-year', 'all-week', 'night')",gas,R1,2035.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.22043999365
268,"('all-year', 'all-week', 'night')",wind,R1,2040.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.03333333333
269,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.30644502255
270,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.61539497745
271,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.08350000000
272,"('all-year', 'all-week', 'morning')",gas,R1,2035.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.33065999048
273,"('all-year', 'all-week', 'morning')",wind,R1,2040.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.05000000000
274,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.20429668170
275,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.41026331830
276,"('all-year', 'all-week', 'afternoon')",gas,R1,2030.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.05566666667
277,"('all-year', 'all-week', 'afternoon')",gas,R1,2035.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.22043999365
278,"('all-year', 'all-week', 'afternoon')",wind,R1,2040.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.03333333333
279,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.30644502255
280,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.61539497745
281,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.08350000000
282,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.33065999048
283,"('all-year', 'all-week', 'early-peak')",wind,R1,2040.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.05000000000
284,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.61289004509
285,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,1.23078995491
286,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.16700000000
287,"('all-year', 'all-week', 'late-peak')",gas,R1,2035.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.66131998096
288,"('all-year', 'all-week', 'late-peak')",wind,R1,2040.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.10000000000
289,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.40859336339
290,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.82052663661
291,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.11133333333
292,"('all-year', 'all-week', 'evening')",gas,R1,2035.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.44087998731
293,"('all-year', 'all-week', 'evening')",wind,R1,2040.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.06666666667
294,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000000771
295,"('all-year', 'all-week', 'night')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.16380000000
296,"('all-year', 'all-week', 'night')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.25619999734
297,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000001157
298,"('all-year', 'all-week', 'morning')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.24570000000
299,"('all-year', 'all-week', 'morning')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.38429999601
300,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000000771
301,"('all-year', 'all-week', 'afternoon')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.16380000000
302,"('all-year', 'all-week', 'afternoon')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.25619999734
303,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000001157
304,"('all-year', 'all-week', 'early-peak')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.24570000000
305,"('all-year', 'all-week', 'early-peak')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.38429999601
306,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000002314
307,"('all-year', 'all-week', 'late-peak')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.49140000000
308,"('all-year', 'all-week', 'late-peak')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.76859999202
309,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000001543
310,"('all-year', 'all-week', 'evening')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.32760000000
311,"('all-year', 'all-week', 'evening')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.51239999468
312,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000331
313,"('all-year', 'all-week', 'night')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.07020000000
314,"('all-year', 'all-week', 'night')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.10979999886
315,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000496
316,"('all-year', 'all-week', 'morning')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.10530000000
317,"('all-year', 'all-week', 'morning')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.16469999829
318,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000331
319,"('all-year', 'all-week', 'afternoon')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.07020000000
320,"('all-year', 'all-week', 'afternoon')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.10979999886
321,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000496
322,"('all-year', 'all-week', 'early-peak')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.10530000000
323,"('all-year', 'all-week', 'early-peak')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.16469999829
324,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000992
325,"('all-year', 'all-week', 'late-peak')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.21060000000
326,"('all-year', 'all-week', 'late-peak')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.32939999658
327,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000661
328,"('all-year', 'all-week', 'evening')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.14040000000
329,"('all-year', 'all-week', 'evening')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.21959999772
330,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.20429668170
331,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.41026331830
332,"('all-year', 'all-week', 'night')",gas,R1,2030.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.05566666667
333,"('all-year', 'all-week', 'night')",gas,R1,2035.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.22043999365
334,"('all-year', 'all-week', 'night')",wind,R1,2040.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.03333333333
335,"('all-year', 'all-week', 'night')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.03333333333
336,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.30644502255
337,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.61539497745
338,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.08350000000
339,"('all-year', 'all-week', 'morning')",gas,R1,2035.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.33065999048
340,"('all-year', 'all-week', 'morning')",wind,R1,2040.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.05000000000
341,"('all-year', 'all-week', 'morning')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.05000000000
342,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.20429668170
343,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.41026331830
344,"('all-year', 'all-week', 'afternoon')",gas,R1,2030.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.05566666667
345,"('all-year', 'all-week', 'afternoon')",gas,R1,2035.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.22043999365
346,"('all-year', 'all-week', 'afternoon')",wind,R1,2040.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.03333333333
347,"('all-year', 'all-week', 'afternoon')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.03333333333
348,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.30644502255
349,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.61539497745
350,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.08350000000
351,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.33065999048
352,"('all-year', 'all-week', 'early-peak')",wind,R1,2040.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.05000000000
353,"('all-year', 'all-week', 'early-peak')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.05000000000
354,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.61289004509
355,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,1.23078995491
356,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.16700000000
357,"('all-year', 'all-week', 'late-peak')",gas,R1,2035.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.66131998096
358,"('all-year', 'all-week', 'late-peak')",wind,R1,2040.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.10000000000
359,"('all-year', 'all-week', 'late-peak')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.10000000000
360,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.40859336339
361,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.82052663661
362,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.11133333333
363,"('all-year', 'all-week', 'evening')",gas,R1,2035.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.44087998731
364,"('all-year', 'all-week', 'evening')",wind,R1,2040.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.06666666667
365,"('all-year', 'all-week', 'evening')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.06666666667
366,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000000771
367,"('all-year', 'all-week', 'night')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.25619999734
368,"('all-year', 'all-week', 'night')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.16380000000
369,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000001157
370,"('all-year', 'all-week', 'morning')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.38429999601
371,"('all-year', 'all-week', 'morning')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.24570000000
372,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000000771
373,"('all-year', 'all-week', 'afternoon')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.25619999734
374,"('all-year', 'all-week', 'afternoon')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.16380000000
375,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000001157
376,"('all-year', 'all-week', 'early-peak')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.38429999601
377,"('all-year', 'all-week', 'early-peak')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.24570000000
378,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000002314
379,"('all-year', 'all-week', 'late-peak')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.76859999202
380,"('all-year', 'all-week', 'late-peak')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.49140000000
381,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000001543
382,"('all-year', 'all-week', 'evening')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.51239999468
383,"('all-year', 'all-week', 'evening')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.32760000000
384,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000331
385,"('all-year', 'all-week', 'night')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.10979999886
386,"('all-year', 'all-week', 'night')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.07020000000
387,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000496
388,"('all-year', 'all-week', 'morning')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.16469999829
389,"('all-year', 'all-week', 'morning')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.10530000000
390,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000331
391,"('all-year', 'all-week', 'afternoon')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.10979999886
392,"('all-year', 'all-week', 'afternoon')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.07020000000
393,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000496
394,"('all-year', 'all-week', 'early-peak')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.16469999829
395,"('all-year', 'all-week', 'early-peak')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.10530000000
396,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000992
397,"('all-year', 'all-week', 'late-peak')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.32939999658
398,"('all-year', 'all-week', 'late-peak')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.21060000000
399,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000661
400,"('all-year', 'all-week', 'evening')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.21959999772
401,"('all-year', 'all-week', 'evening')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.14040000000
402,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.20429668170
403,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.41026331830
404,"('all-year', 'all-week', 'night')",gas,R1,2030.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.05566666667
405,"('all-year', 'all-week', 'night')",gas,R1,2035.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.22043999365
406,"('all-year', 'all-week', 'night')",wind,R1,2040.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.03333333333
407,"('all-year', 'all-week', 'night')",wind,R1,2045.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.03333333333
408,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.30644502255
409,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.61539497745
410,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.08350000000
411,"('all-year', 'all-week', 'morning')",gas,R1,2035.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.33065999048
412,"('all-year', 'all-week', 'morning')",wind,R1,2040.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.05000000000
413,"('all-year', 'all-week', 'morning')",wind,R1,2045.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.05000000000
414,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.20429668170
415,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.41026331830
416,"('all-year', 'all-week', 'afternoon')",gas,R1,2030.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.05566666667
