,timeslice,region,installed,technology,year,agent,category,sector,emission_costs
260,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2030,A1,newcapa,gas,0.00000000000
261,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2030,A1,newcapa,gas,0.00000000000
262,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2030,A1,newcapa,gas,0.00000000000
263,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2030,A1,newcapa,gas,0.00000000000
264,"('all-year', 'all-week', 'night')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.04599487834
265,"('all-year', 'all-week', 'night')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.02295329527
266,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
267,"('all-year', 'all-week', 'morning')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.06899231750
268,"('all-year', 'all-week', 'morning')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.03442994291
269,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
270,"('all-year', 'all-week', 'afternoon')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.04599487834
271,"('all-year', 'all-week', 'afternoon')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.02295329527
272,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
273,"('all-year', 'all-week', 'early-peak')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.06899231750
274,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.03442994291
275,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
276,"('all-year', 'all-week', 'late-peak')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.13798463501
277,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.06885988581
278,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
279,"('all-year', 'all-week', 'evening')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.09198975667
280,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.04590659054
281,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
282,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2035,A1,newcapa,residential,0.00000000000
283,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2035,A1,newcapa,residential,0.00000000000
284,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2035,A1,newcapa,residential,0.00000000000
285,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2035,A1,newcapa,residential,0.00000000000
286,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2035,A1,newcapa,residential,0.00000000000
287,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2035,A1,newcapa,residential,0.00000000000
288,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000004097
289,"('all-year', 'all-week', 'night')",R1,2025,gasboiler,2035,A1,retrofit,residential,1.06369431103
290,"('all-year', 'all-week', 'night')",R1,2025,heatpump,2035,A1,retrofit,residential,0.00000000000
291,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
292,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2035,A1,retrofit,residential,0.00000000000
293,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000006145
294,"('all-year', 'all-week', 'morning')",R1,2025,gasboiler,2035,A1,retrofit,residential,1.59554146655
295,"('all-year', 'all-week', 'morning')",R1,2025,heatpump,2035,A1,retrofit,residential,0.00000000000
296,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
297,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2035,A1,retrofit,residential,0.00000000000
298,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000004097
299,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2035,A1,retrofit,residential,1.06369431103
300,"('all-year', 'all-week', 'afternoon')",R1,2025,heatpump,2035,A1,retrofit,residential,0.00000000000
301,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
302,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2035,A1,retrofit,residential,0.00000000000
303,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000006145
304,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2035,A1,retrofit,residential,1.59554146655
305,"('all-year', 'all-week', 'early-peak')",R1,2025,heatpump,2035,A1,retrofit,residential,0.00000000000
306,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
307,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2035,A1,retrofit,residential,0.00000000000
308,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000012290
309,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2035,A1,retrofit,residential,3.19108293310
310,"('all-year', 'all-week', 'late-peak')",R1,2025,heatpump,2035,A1,retrofit,residential,0.00000000000
311,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
312,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2035,A1,retrofit,residential,0.00000000000
313,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000008193
314,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2035,A1,retrofit,residential,2.12738862207
315,"('all-year', 'all-week', 'evening')",R1,2025,heatpump,2035,A1,retrofit,residential,0.00000000000
316,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
317,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2035,A1,retrofit,residential,0.00000000000
318,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2035,A2,newcapa,residential,0.00000000000
319,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2035,A2,newcapa,residential,0.00000000000
320,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2035,A2,newcapa,residential,0.00000000000
321,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2035,A2,newcapa,residential,0.00000000000
322,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2035,A2,newcapa,residential,0.00000000000
323,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2035,A2,newcapa,residential,0.00000000000
324,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000001756
325,"('all-year', 'all-week', 'night')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.45586899044
326,"('all-year', 'all-week', 'night')",R1,2025,heatpump,2035,A2,retrofit,residential,0.00000000000
327,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
328,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2035,A2,retrofit,residential,0.00000000000
329,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000002634
330,"('all-year', 'all-week', 'morning')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.68380348566
331,"('all-year', 'all-week', 'morning')",R1,2025,heatpump,2035,A2,retrofit,residential,0.00000000000
332,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
333,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2035,A2,retrofit,residential,0.00000000000
334,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000001756
335,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.45586899044
336,"('all-year', 'all-week', 'afternoon')",R1,2025,heatpump,2035,A2,retrofit,residential,0.00000000000
337,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
338,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2035,A2,retrofit,residential,0.00000000000
339,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000002634
340,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.68380348566
341,"('all-year', 'all-week', 'early-peak')",R1,2025,heatpump,2035,A2,retrofit,residential,0.00000000000
342,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
343,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2035,A2,retrofit,residential,0.00000000000
344,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000005267
345,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2035,A2,retrofit,residential,1.36760697133
346,"('all-year', 'all-week', 'late-peak')",R1,2025,heatpump,2035,A2,retrofit,residential,0.00000000000
347,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
348,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2035,A2,retrofit,residential,0.00000000000
349,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000003511
350,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.91173798089
351,"('all-year', 'all-week', 'evening')",R1,2025,heatpump,2035,A2,retrofit,residential,0.00000000000
352,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
353,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2035,A2,retrofit,residential,0.00000000000
354,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
355,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2035,A1,newcapa,power,0.00000000000
356,"('all-year', 'all-week', 'night')",R1,2030,gasCCGT,2035,A1,newcapa,power,0.00000000000
357,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
358,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2035,A1,newcapa,power,0.00000000000
359,"('all-year', 'all-week', 'morning')",R1,2030,gasCCGT,2035,A1,newcapa,power,0.00000000000
360,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
361,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2035,A1,newcapa,power,0.00000000000
362,"('all-year', 'all-week', 'afternoon')",R1,2030,gasCCGT,2035,A1,newcapa,power,0.00000000000
363,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
364,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2035,A1,newcapa,power,0.00000000000
365,"('all-year', 'all-week', 'early-peak')",R1,2030,gasCCGT,2035,A1,newcapa,power,0.00000000000
366,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
367,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2035,A1,newcapa,power,0.00000000000
368,"('all-year', 'all-week', 'late-peak')",R1,2030,gasCCGT,2035,A1,newcapa,power,0.00000000000
369,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
370,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2035,A1,newcapa,power,0.00000000000
371,"('all-year', 'all-week', 'evening')",R1,2030,gasCCGT,2035,A1,newcapa,power,0.00000000000
372,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2035,A1,retrofit,power,1.06760112121
373,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2035,A1,retrofit,power,2.14392899079
374,"('all-year', 'all-week', 'night')",R1,2030,gasCCGT,2035,A1,retrofit,power,0.29089946667
375,"('all-year', 'all-week', 'night')",R1,2035,gasCCGT,2035,A1,retrofit,power,0.00000000000
376,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2035,A1,retrofit,power,1.60140168181
377,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2035,A1,retrofit,power,3.21589348619
378,"('all-year', 'all-week', 'morning')",R1,2030,gasCCGT,2035,A1,retrofit,power,0.43634920000
379,"('all-year', 'all-week', 'morning')",R1,2035,gasCCGT,2035,A1,retrofit,power,0.00000000000
380,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,retrofit,power,1.06760112121
381,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2035,A1,retrofit,power,2.14392899079
382,"('all-year', 'all-week', 'afternoon')",R1,2030,gasCCGT,2035,A1,retrofit,power,0.29089946667
383,"('all-year', 'all-week', 'afternoon')",R1,2035,gasCCGT,2035,A1,retrofit,power,0.00000000000
384,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,1.60140168181
385,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2035,A1,retrofit,power,3.21589348619
386,"('all-year', 'all-week', 'early-peak')",R1,2030,gasCCGT,2035,A1,retrofit,power,0.43634920000
387,"('all-year', 'all-week', 'early-peak')",R1,2035,gasCCGT,2035,A1,retrofit,power,0.00000000000
388,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,3.20280336363
389,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2035,A1,retrofit,power,6.43178697237
390,"('all-year', 'all-week', 'late-peak')",R1,2030,gasCCGT,2035,A1,retrofit,power,0.87269840000
391,"('all-year', 'all-week', 'late-peak')",R1,2035,gasCCGT,2035,A1,retrofit,power,0.00000000000
392,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,retrofit,power,2.13520224242
393,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2035,A1,retrofit,power,4.28785798158
394,"('all-year', 'all-week', 'evening')",R1,2030,gasCCGT,2035,A1,retrofit,power,0.58179893333
395,"('all-year', 'all-week', 'evening')",R1,2035,gasCCGT,2035,A1,retrofit,power,0.00000000000
396,"('all-year', 'all-week', 'night')",R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
397,"('all-year', 'all-week', 'night')",R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
398,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
399,"('all-year', 'all-week', 'morning')",R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
400,"('all-year', 'all-week', 'morning')",R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
401,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
402,"('all-year', 'all-week', 'afternoon')",R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
403,"('all-year', 'all-week', 'afternoon')",R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
404,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
405,"('all-year', 'all-week', 'early-peak')",R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
406,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
407,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
408,"('all-year', 'all-week', 'late-peak')",R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
409,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
410,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
411,"('all-year', 'all-week', 'evening')",R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
412,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
413,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
414,"('all-year', 'all-week', 'night')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.04370307420
415,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.09568774346
416,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
417,"('all-year', 'all-week', 'morning')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.06555461130
418,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.14353161519
419,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
420,"('all-year', 'all-week', 'afternoon')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.04370307420
421,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.09568774346
422,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
423,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.06555461130
424,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.14353161519
425,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
426,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.13110922259
427,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.28706323039
428,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
429,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.08740614839
430,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.19137548692
431,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
432,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
433,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
434,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
435,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
436,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
437,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
438,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000004613
439,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
440,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2040,A1,retrofit,residential,0.00000000000
441,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
442,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000006920
443,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
444,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2040,A1,retrofit,residential,0.00000000000
445,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
446,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000004613
447,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
448,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2040,A1,retrofit,residential,0.00000000000
449,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
450,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000006920
451,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
452,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2040,A1,retrofit,residential,0.00000000000
453,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
454,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000013839
455,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
456,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2040,A1,retrofit,residential,0.00000000000
457,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
458,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000009226
459,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
460,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2040,A1,retrofit,residential,0.00000000000
461,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
462,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
463,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
464,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
465,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
466,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
467,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
468,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000001977
469,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
470,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
471,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
472,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000002966
473,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
474,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
475,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
476,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000001977
477,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
478,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
479,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
480,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000002966
481,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
482,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
483,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
484,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000005931
485,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
486,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
487,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
488,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000003954
489,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
490,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2040,A2,retrofit,residential,0.00000000000
491,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
492,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
493,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
494,"('all-year', 'all-week', 'night')",R1,2030,gasCCGT,2040,A1,newcapa,power,0.00000000000
495,"('all-year', 'all-week', 'night')",R1,2035,gasCCGT,2040,A1,newcapa,power,0.00000000000
496,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
497,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
498,"('all-year', 'all-week', 'morning')",R1,2030,gasCCGT,2040,A1,newcapa,power,0.00000000000
499,"('all-year', 'all-week', 'morning')",R1,2035,gasCCGT,2040,A1,newcapa,power,0.00000000000
500,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
501,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
502,"('all-year', 'all-week', 'afternoon')",R1,2030,gasCCGT,2040,A1,newcapa,power,0.00000000000
503,"('all-year', 'all-week', 'afternoon')",R1,2035,gasCCGT,2040,A1,newcapa,power,0.00000000000
504,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
505,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
506,"('all-year', 'all-week', 'early-peak')",R1,2030,gasCCGT,2040,A1,newcapa,power,0.00000000000
507,"('all-year', 'all-week', 'early-peak')",R1,2035,gasCCGT,2040,A1,newcapa,power,0.00000000000
508,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
509,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
510,"('all-year', 'all-week', 'late-peak')",R1,2030,gasCCGT,2040,A1,newcapa,power,0.00000000000
511,"('all-year', 'all-week', 'late-peak')",R1,2035,gasCCGT,2040,A1,newcapa,power,0.00000000000
512,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
513,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
514,"('all-year', 'all-week', 'evening')",R1,2030,gasCCGT,2040,A1,newcapa,power,0.00000000000
515,"('all-year', 'all-week', 'evening')",R1,2035,gasCCGT,2040,A1,newcapa,power,0.00000000000
516,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2040,A1,retrofit,power,1.20217269111
517,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2040,A1,retrofit,power,2.41417214089
518,"('all-year', 'all-week', 'night')",R1,2030,gasCCGT,2040,A1,retrofit,power,0.32756746667
519,"('all-year', 'all-week', 'night')",R1,2035,gasCCGT,2040,A1,retrofit,power,1.29716713066
520,"('all-year', 'all-week', 'night')",R1,2040,windturbine,2040,A1,retrofit,power,0.00000000000
